thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,hand_direction_x,hand_direction_y,hand_direction_z,palm_direction,thumb_hand_angle,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_hand_angle,index_direction_x,index_direction_y,index_direction_z,middle_hand_angle,middle_direction_x,middle_direction_y,middle_direction_z,ring_hand_angle,ring_direction_x,ring_direction_y,ring_direction_z,pinky_hand_angle,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
69.117997803123,43.430089877560775,29.49456257846416,87.23016147144254,18.75029528629503,85.69473740362366,7.304073095812948,86.48214240964596,21.696970496548857,86.90127393814336,35.53456657879504,3.4820957680370657,1.4292815154444458,3.2130535359339203,0.367938212688944,0.5881706426729603,0.6053384905811443,0.5626269485972236,0.5244798297676541,-0.112906,-0.24603000000000005,-0.962664,1,21.43464089929137,0.08502699999999999,-0.536007,-0.8399209999999999,79.77397916436543,0.0536444,-0.996509,0.063971,76.07985143819914,-0.10099,-0.994756,0.0161767,77.57858421478828,-0.177261,-0.982965,0.0485655,74.18946900384597,-0.334312,-0.942458,-0.00294852,e
55.94958414667945,39.484024873693926,36.01719994645493,21.719928284965267,40.41098979795552,20.837247141869256,23.84303406512856,52.63102315713994,17.59013488481515,52.18845774654058,31.21010152695438,12.278206329290118,16.789789605315427,11.332657208773346,0.5604464277416944,0.8319400289297466,0.8258324319857564,0.6956450848257449,0.6736019472928498,-0.00512238,0.0773858,-0.996988,1,30.636748649502174,0.00140524,-0.441446,-0.8972870000000001,58.060033877020366,-0.155144,-0.791417,-0.5912609999999999,59.34697996898803,-0.0723757,-0.815439,-0.5743,74.23370659123367,-0.157143,-0.925878,-0.343594,67.48763462189007,-0.167176,-0.8766129999999999,-0.4512229999999999,e
69.13268871549734,41.73690579093292,35.36390631993632,87.32733957390705,27.428307256833076,86.72624745652632,19.74206507351371,87.79274129246731,25.298711137442346,86.95262087322266,39.44331732881768,6.536242693005695,2.2274466288853456,2.2942310227705582,0.3679640979377517,0.5974493064120253,0.6094233838144363,0.5745948409740246,0.5509155957698212,-0.0685326,-0.206164,-0.976115,1,18.38140133013921,0.07718960000000001,-0.472869,-0.8777450000000001,66.02244771143654,0.0468014,-0.97582,-0.21350700000000006,65.92301329283019,-0.07922589999999999,-0.975255,-0.206402,66.7094297522281,-0.145529,-0.970983,-0.189772,62.78092675213912,-0.289011,-0.923206,-0.253306,e
51.52464304753885,40.746159852309326,62.15264541798865,73.8931072622328,63.850512783090245,73.83853718263535,88.18817447758602,78.05413118760916,88.94792816320683,78.17846797260265,59.301475030061894,1.5932609555191328,22.026060782198407,8.381104711183694,0.5608045436837936,0.4762048836996052,0.4614805609521889,0.3726564587599464,0.3698341050443357,-0.461711,-0.52099,-0.717908,2,26.349331591471422,-0.433818,-0.101972,-0.8952120000000001,135.8134148861752,0.556704,0.8298139999999999,0.038602099999999986,138.48179344170055,0.342826,0.927439,0.149423,162.74688498613511,0.31735,0.7472409999999999,0.583883,157.72485029019276,0.189188,0.771534,0.6074069999999999,o
74.69642456646928,37.01931295859158,27.74708417703613,88.59506150778488,24.228416863157616,88.12355988615055,46.129675272356536,88.34281013088938,49.30757430615854,86.78086010639801,16.632252688042133,7.042458486689672,21.436757457138807,7.512019685741737,0.4666626768566403,0.6017177586925906,0.5672599283787845,0.4676328434350312,0.4667358728809844,0.109931,0.163867,-0.980338,3,39.6474648277583,-0.335604,-0.337486,-0.879473,105.33032210408965,-0.958368,-0.259639,0.118819,111.44240077822523,-0.963294,-0.103956,0.24750100000000005,132.22175381631507,-0.8060689999999999,-0.0220056,0.5914119999999999,127.31314309443192,-0.8382379999999999,0.0853052,0.5385909999999999,o
52.255755569154644,26.38669869357232,49.62391357748229,36.72987842463015,52.05614709045353,37.17305262559848,52.26202050917938,38.0590315145344,49.83141724090397,36.775521986933754,38.2567993238085,4.718966647109653,3.340456243588103,15.897708375261404,0.6841814295358128,0.7437789895862826,0.7406893286252219,0.7089069922041403,0.6225618273875639,-0.152203,0.358747,-0.920942,3,36.75729482216136,-0.7132470000000001,0.241832,-0.6578729999999999,84.20417489481173,-0.947463,-0.311124,-0.07426289999999999,88.96453359944374,-0.97511,-0.213949,0.05819019999999999,88.45069098530966,-0.983936,-0.16458599999999998,0.0691423,77.78083753461496,-0.997675,0.0511877,-0.0449964,c
80.9207685803566,39.23182819901048,29.69071943680043,4.522193186549165,18.76733651910537,3.1790894999898427,11.210054594849991,3.0432119996784937,19.435229683258008,3.745647846706874,19.07000577982332,2.0863361471060404,4.387676901940426,4.320221348380152,0.4798472229487705,0.8256905432646271,0.8661319987026797,0.8578885536887105,0.7832427065114541,-0.245231,0.08823439999999999,-0.965441,1,44.311338373696536,0.0851159,-0.572958,-0.815153,15.36334229425083,-0.227099,-0.178367,-0.957398,15.923368567164662,-0.218233,-0.187361,-0.957742,13.043177299478064,-0.279853,-0.135762,-0.950395,10.999048415854617,-0.231644,-0.102949,-0.967338,b
94.33058869919563,5.950948605044125,30.99495016247408,2.9147765782916166,19.474778142554914,2.1322384180102447,11.428508132846515,3.000881129798777,25.67380470667521,4.903801744580722,31.554205960030888,3.3907840406714183,6.547295640796107,1.0618405292964452,0.5685481552584609,0.9561226026023596,1.0,0.9642603146166504,0.8457881389843649,-0.445982,-0.0666515,-0.8925569999999999,1,26.20277279912711,-0.285486,-0.485439,-0.8263450000000001,9.775470613052297,-0.31931,0.0334599,-0.94706,11.663011424302963,-0.27444,0.0177364,-0.961441,7.376726178929402,-0.385692,0.043230300000000006,-0.921614,6.421970789052558,-0.394527,0.0294404,-0.918413,b
67.47841516065971,42.639067711492594,36.67428536457904,72.64950743257597,27.761265866132533,71.812738923268,21.595954124834925,67.77737263683198,19.69887942195479,63.00163393345482,37.481472834255655,3.2845606103840064,5.473166920820921,6.6722960497595665,0.4213759451240689,0.6354152992591872,0.6458276824529385,0.6489941688722634,0.6466537325982096,-0.0305634,0.15346500000000002,-0.987681,1,25.376406464803228,0.18432,-0.228367,-0.955968,102.01242554852213,0.070289,-0.996076,0.0537751,97.24867365069494,-0.0982614,-0.994876,-0.0237926,87.64573058587929,-0.15088,-0.970564,-0.187727,76.12067631494772,-0.240535,-0.895459,-0.374562,e
78.74308960920142,2.0951556985539503,24.731346713814435,29.84180847835121,12.046679264568713,30.268795490938864,50.88887585211692,21.589118400179512,52.13694934011416,24.15311046446093,35.81663040084814,3.8742183574206037,51.77434616000451,4.730659116351921,0.6742234157720095,0.8899238210753162,0.9405890513568612,0.8075770179889745,0.7215295245375235,-0.534985,0.389932,-0.749495,3,36.61922755848103,-0.932835,0.142069,-0.331112,31.053732227541946,-0.8835729999999999,0.109661,-0.455273,27.653465964149266,-0.863433,0.184561,-0.46949,70.16228427394563,-0.973253,-0.0263316,0.228222,71.2244531240798,-0.965018,0.00527362,0.26213000000000003,c
84.66489809247456,27.718628902863497,30.16209354451849,4.793036908639649,13.093401355690975,5.759366701837712,11.007401126959241,4.4232051934975285,26.569280828534108,6.44844999077354,23.662226612523856,4.381437087087363,5.382260911805763,4.488196325341887,0.5349706490030639,0.926441019993726,0.9870260738144786,0.9598374488643994,0.8284001827225487,-0.038599,0.0764724,-0.996324,1,39.682771438246796,0.425054,-0.386389,-0.818555,11.360839107526088,0.113289,-0.0504197,-0.992282,12.058179695791795,0.0406282,-0.118037,-0.992178,9.2289613125149,-0.0576341,-0.08329260000000001,-0.994857,7.036063588733668,-0.083271,-0.0378327,-0.995809,b
70.44339685108876,38.64197580796168,31.52139729718221,60.23489010441696,63.404356162896384,85.08001717466415,62.3765728157295,85.14726947777156,61.459154344182174,86.13166839945984,22.99014506571305,45.03218346006393,3.2690304710380254,5.6236625097652135,0.6546938398312088,0.7212234754710717,0.4389812263629621,0.4239694819956236,0.42263169714667415,-0.101112,0.0462325,-0.9938,3,46.41601542791092,-0.48887,-0.5587,-0.66997,80.3562718264497,-0.922322,-0.375265,-0.0921843,149.21554474468672,-0.415067,-0.128084,0.90073,144.92200816807414,-0.488146,-0.0091968,0.872713,139.462205618255,-0.541058,0.153283,0.8268979999999999,o
73.01520520506062,9.02704905691424,28.880181936999392,38.60716371812351,83.42824183826987,85.94781438300171,87.40981019981358,85.15503783110937,83.16748478698983,84.64120634818477,5.247230868307648,55.39048618948346,3.13245340522046,9.924035161218423,0.6717403976589615,0.8402446387653646,0.3796057550260517,0.3593994325805148,0.3723751309893211,0.0174753,0.146591,-0.989043,3,34.37017499502681,-0.516886,0.310893,-0.797606,66.95842038650447,-0.86744,0.343237,-0.360189,169.90027492646666,-0.15417999999999998,-0.035680800000000006,0.987398,166.1534730377796,-0.0859071,0.0845435,0.99271,156.0667576457501,-0.116603,0.255013,0.959881,x
