thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,hand_direction_x,hand_direction_y,hand_direction_z,palm_direction,thumb_hand_angle,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_hand_angle,index_direction_x,index_direction_y,index_direction_z,middle_hand_angle,middle_direction_x,middle_direction_y,middle_direction_z,ring_hand_angle,ring_direction_x,ring_direction_y,ring_direction_z,pinky_hand_angle,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
70.11237406827253,23.175779061977444,76.53418601693376,72.55727224332439,80.04950703920177,74.22281775777806,88.38724494782049,79.16662941618353,87.08528139537071,79.21055331800957,52.049750309856385,6.745223185727878,5.694798608741204,8.595732835875724,0.5914619906504354,0.4742414487416682,0.4619026620548257,0.4183005264336764,0.3962703928083472,0.0460443,0.0909629,-0.994789,1,32.77003750580009,0.222845,-0.4310890000000001,-0.874358,147.8980731947442,0.247384,-0.52386,0.81509,155.1791667311167,0.0299814,-0.494731,0.8685290000000001,164.8316217105141,-0.137958,-0.330722,0.93359,157.30497251842462,-0.295618,-0.372589,0.879652,n
75.72599544774661,23.8009889256447,91.68702800630881,76.56372715810613,92.83497490521522,76.62964707170914,88.36135540560544,37.67518726750079,89.03418704450392,37.68778925594013,71.8331299012753,9.69029130314037,7.578269571405648,8.35111754561566,0.5062255531615427,0.4293996649332477,0.4119229747552749,0.6250585003930705,0.5427086339388485,0.213909,0.233336,-0.948576,1,29.944408085048327,0.321833,-0.270287,-0.907396,168.83952094249133,-0.150135,-0.410378,0.8994719999999999,170.56166224981544,-0.221649,-0.388509,0.89439,123.60148517720651,-0.412399,-0.867893,0.276927,119.57137997122116,-0.5785560000000001,-0.791996,0.194974,m
62.93443492901238,39.7446107608601,68.16955541704176,86.2016639797254,70.87466776830091,86.14863650780092,92.73575316853884,87.08100923194786,90.0717849796012,87.34970267391596,56.63999588193479,8.956986411154118,19.126508499411944,9.979167504658486,0.670766567674097,0.4411617094700467,0.3997061458752917,0.3349771250914331,0.36515671751687456,-0.479943,0.247832,-0.841567,1,29.741925118888197,-0.248925,-0.197982,-0.948071,154.0203756918211,0.52923,-0.614055,0.585536,158.01108463707357,0.454888,-0.587295,0.669449,171.95182325942184,0.353513,-0.28233,0.891806,166.17684841713202,0.270305,-0.352897,0.895767,t
84.62789343841699,9.985198198295107,60.53407489317436,57.59051027772682,61.98231776363263,57.90775005604385,59.387462693447006,57.10830871880293,55.607421221323825,56.391127965361825,32.00036529975389,3.218079704320752,4.838554231409257,9.777516701700284,0.7217148979824581,0.6392009517833065,0.6316871104706198,0.6149543236161547,0.5754337887582853,0.176005,0.382093,-0.907209,1,31.829649168693447,-0.158411,-0.0453009,-0.986333,118.42318082954976,-0.223281,-0.972097,0.0719242,120.44812339853857,-0.480279,-0.8715879999999999,0.0983228,114.50664346036292,-0.55675,-0.83068,-0.000649013,103.67263025190184,-0.7432300000000001,-0.6502319999999999,-0.157502,t
74.07808012497425,42.58958399975924,88.76549832573885,79.57062606885555,86.72123375551024,79.29255684802558,75.9653913878018,40.833216883743866,73.62345463913637,41.015350796083354,55.25592415424678,9.784700115354607,13.819759851653604,5.216026861401444,0.5397666923280355,0.4019557170772713,0.4011503894079081,0.6359749014147924,0.5661164429500484,0.116569,0.108066,-0.987286,1,51.247554491964685,0.375267,-0.64996,-0.660853,168.56047182001214,-0.100385,-0.302763,0.947764,167.04931670348378,-0.193454,-0.31225,0.930094,114.84528219722364,-0.554277,-0.7859,0.274114,108.05743821415804,-0.7256729999999999,-0.670376,0.154904,s
71.33855739817929,43.02499708503403,86.61024023185055,80.34118918824139,86.1538623029732,79.88550143262637,77.89407222835666,38.59614716321775,74.35529151420114,39.01487421453563,54.78611392712831,8.484105904806997,11.37131617244736,5.409478777741934,0.5738419622499954,0.39663420664880816,0.4045807001538677,0.642043045157947,0.5732501513874989,0.108935,0.0467477,-0.992949,1,49.092042611929614,0.242632,-0.705311,-0.666083,164.30361350859366,-0.034215300000000004,-0.306115,0.95138,166.9786343339714,-0.200806,-0.24902800000000005,0.94745,114.54248643130852,-0.6382260000000001,-0.70235,0.315232,106.5126219192115,-0.807132,-0.565036,0.171094,s
59.36060227069518,39.88350008089291,88.23123588726239,83.08695260302564,90.18384169094296,83.55632719047395,90.08620683378479,82.68898339001221,83.52742869384137,80.6134173436202,84.84704045961873,8.512430591711803,3.936936215396824,9.481541455296977,0.5687349314810684,0.3830124114858737,0.3720450115973496,0.36972598243911214,0.3467687733416279,-0.0712931,0.371709,-0.925608,1,21.356925752809232,-0.141824,0.013595500000000002,-0.989799,169.41009011328282,0.174482,-0.502775,0.846625,174.03066630550725,-0.00768457,-0.434773,0.900507,165.06963003505982,-0.17990799999999998,-0.425683,0.886807,144.33653067313844,-0.519809,-0.3792,0.76551,a
86.34604868405519,8.588859003456882,78.39518832741794,75.99247789042656,80.21702682380422,76.02210252914756,67.20931577970822,84.99572121666363,68.6306924500652,85.16398230074847,48.36209919568857,4.220356952555719,15.574145487902525,7.480068913695581,0.6815837791210665,0.4496664886583796,0.4465579924790408,0.41062736909639,0.4217354968715064,-0.0667968,0.0260683,-0.997426,1,31.162006243512955,-0.265415,-0.451393,-0.8519389999999999,151.8467468597816,0.210806,-0.469158,0.857585,157.05962458349615,-0.102419,-0.377625,0.920277,149.66211647226203,-0.231623,-0.43647,0.8693930000000001,146.24187656311707,-0.335297,-0.416374,0.845109,m
72.47035476468551,8.512550725023601,83.37794372152047,76.81641204753456,90.82344009736322,76.75929089548005,93.1936259320937,77.3524560348353,89.82136842321951,77.07285996529653,57.25397808355199,9.707458712591073,3.43009487125512,9.358526540464704,0.5967879289327163,0.4243450839914776,0.4043697229221912,0.3872876457581644,0.3616128748988521,0.29536,0.185535,-0.937197,1,30.98653505890861,0.0516448,-0.289524,-0.955777,157.89665326069357,-0.144011,-0.52396,0.8394799999999999,168.7011342920357,-0.363971,-0.353868,0.8615700000000001,165.9538998496877,-0.488148,-0.285473,0.8247530000000001,151.8761625953294,-0.704476,-0.214409,0.676566,t
71.73744965494397,12.561545985340722,86.47824877190189,64.51721934229766,91.54028577523464,62.79466783547112,91.67483962024984,62.94070868677881,90.22017710475815,62.78398431236433,59.01921948027842,9.140380755171961,4.15994999239345,8.091184219164857,0.6117954894448252,0.4912961837758368,0.4954867054221711,0.4767611188258698,0.4102936504007619,0.27836,0.233564,-0.931646,1,32.611432463422524,0.0738925,-0.288912,-0.9545,150.52216277738938,-0.189727,-0.6813859999999999,0.706907,155.47737686135025,-0.40701,-0.573102,0.711264,151.6121418967263,-0.547325,-0.529686,0.647972,139.643380465451,-0.7901630000000001,-0.369052,0.48933,t
