pinchStrength,grabStrength,thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,hand_direction_x,hand_direction_y,hand_direction_z,palm_direction,thumb_hand_angle,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_hand_angle,index_direction_x,index_direction_y,index_direction_z,middle_hand_angle,middle_direction_x,middle_direction_y,middle_direction_z,ring_hand_angle,ring_direction_x,ring_direction_y,ring_direction_z,pinky_hand_angle,pinky_direction_x,pinky_direction_y,pinky_direction_z
1.0,0.559809,88.76581398879999,1.9817940291,47.053354841099996,50.218003491000005,44.3218232491,51.381960354099995,39.779057893200005,42.1630068764,41.0966357756,42.9008106355,11.005704328399998,3.6842459449800002,5.68167549785,4.5761886636,0.6029315903600001,0.7104960853200001,0.7254720321960001,0.748253567385,0.661681079854,-0.10995799999999999,0.326785,-0.93868,1.0,31.4833215377,-0.299346,-0.181687,-0.936687,92.9142992517,-0.43318100000000004,-0.878616,-0.200968,95.1043545835,-0.571253,-0.811818,-0.120921,80.35029209689999,-0.608192,-0.710198,-0.354573,77.3988352756,-0.7148680000000001,-0.600771,-0.357822
0.662967,0.0,68.0739704181,41.5952335762,89.9372139998,87.63172036899999,91.52859728979999,87.2582344138,88.7472294807,86.0234152206,5.4616589285,7.049724382280001,58.5064635458,8.08736055658,6.136021517710001,91.131977659,0.587008621881,0.355638515572,0.354527019116,0.36397620684199994,0.98575432332,-0.496036,0.12583,-0.859136,1.0,46.5564384171,-0.209351,-0.6050949999999999,-0.7681359999999999,165.83239940200002,0.672112,-0.211995,0.709453,178.421214301,0.47463,-0.11494700000000001,0.872648,167.676106452,0.299297,-0.14134000000000002,0.943634,29.558702155,-0.103023,-0.17666700000000002,-0.978864
0.572839,1.0,64.5617938658,42.6571455168,30.7001009506,83.2773217591,24.7013687086,82.052381517,15.9622136206,81.80211247220001,18.0954254717,82.7786946474,39.589407075100006,9.30121711996,1.7814433760799997,4.70313641194,0.454442319612,0.571009442252,0.568125972388,0.553780707642,0.529427810549,-0.390504,-0.209155,-0.8965270000000001,1.0,14.395517591800001,-0.297595,-0.43694399999999994,-0.8488319999999999,65.8547966495,0.0277976,-0.969851,-0.242108,65.33765347800001,-0.056382299999999996,-0.975353,-0.21332600000000002,64.59990645239999,-0.119243,-0.9725940000000001,-0.199602,65.193851062,-0.23822600000000002,-0.961067,-0.139995
1.0,0.0,75.5501960537,40.0035432086,14.835321108199999,3.3745939664,16.183728284,3.1423116273000002,15.6017516742,8.19683060609,79.3383624839,34.5167366517,31.0581717534,19.4191301544,26.112128767399998,72.0377248495,0.465426135595,0.983723627575,0.975503144519,0.9501777197779999,0.567460774898,-0.151497,-0.174852,-0.9728700000000001,1.0,39.3084580188,0.365163,-0.545926,-0.75407,17.215587128699998,-0.423699,-0.07178839999999999,-0.902954,8.60163573409,-0.105022,-0.0338066,-0.9938950000000001,26.29334084,0.23353600000000002,-0.400909,-0.8858520000000001,107.53047057200001,-0.19739400000000001,-0.8475290000000001,0.492676
0.96175,0.0,83.8936041003,31.7162887737,14.8305174032,1.9607247590099999,16.0805341332,2.43977578989,38.2011374152,55.112380702299994,65.19177780369999,71.0830736022,41.834150286799996,22.8523992886,42.8400074069,25.845482279299997,0.573173017263,0.990056095758,1.0,0.6857748107520001,0.46109618712399997,0.07806210000000001,-0.327336,-0.941678,1.0,45.7376034804,0.47774300000000003,-0.762343,-0.436571,17.068064101199997,-0.154579,-0.14647000000000002,-0.9770629999999999,7.767924541910001,0.20924,-0.294804,-0.9323670000000001,91.4486860421,-0.297118,-0.901215,0.315488,127.95307809200001,-0.579432,-0.361178,0.730622
0.0,0.0259286,56.256374074899995,16.2893343653,14.5642196203,23.810544072,12.096771905,25.7678213281,20.3474807165,33.252494995300005,30.990094308000003,46.1246599722,31.9710172059,9.047013539560002,11.1176697688,12.4008188691,0.749637584154,0.9247489019740001,0.922085002105,0.8443914979960001,0.70692384644,-0.397518,0.372627,-0.838528,3.0,35.015972213400005,-0.824667,0.384376,-0.414946,30.0289958591,-0.802686,0.266694,-0.53345,35.5275708655,-0.85514,0.16883499999999999,-0.490133,52.3162017533,-0.964717,0.020722099999999997,-0.262471,72.8023581546,-0.9934360000000001,-0.00987693,0.11396099999999999
1.0,0.0,85.4850087607,26.656805450100002,18.130384746300003,2.16450283328,17.6482365743,2.73034212033,43.4731980223,87.08510617360001,47.2922139508,87.5233049176,46.515893097299994,32.179420345100006,52.6522323099,10.8972224416,0.5400566193299999,1.0,1.0,0.449233893223,0.436119894383,0.161919,-0.452859,-0.876756,1.0,39.2526367093,0.5383640000000001,-0.741226,-0.400934,28.6028853221,-0.272622,-0.22522199999999998,-0.9353889999999999,9.66494697522,0.273331,-0.329388,-0.903766,127.864987606,-0.336269,-0.408078,0.8487610000000001,125.56097153700001,-0.39331,-0.429875,0.81272
0.7711859999999999,0.0,73.3226945408,26.750759687600002,80.3525869441,84.7531231035,79.8916343752,84.71587384,76.0146090126,84.5827442782,19.5380847829,8.41063924733,46.9603821151,4.9652768924199995,6.57865048614,66.9767390697,0.670645365788,0.39678191911399996,0.394306755771,0.38952256022299997,0.853656917192,-0.0617767,0.151652,-0.986502,1.0,42.1642434898,0.294215,-0.456074,-0.839901,159.711168103,0.34105599999999997,-0.33670900000000004,0.8776719999999999,165.417780328,0.0190759,-0.392708,0.919465,157.329408886,-0.107399,-0.48589799999999994,0.867392,16.920494094000002,0.029914,-0.127902,-0.9913360000000001
0.101257,0.0,69.0958914994,17.4346118363,27.3200222189,12.786619063599998,12.894434103,11.4797833074,9.88661164785,4.59413668225,63.477829078599996,67.8623991206,18.6880372393,9.05742383921,5.02839770849,51.804904227200005,0.635537071397,0.924745233192,0.974235486442,0.956638459507,0.48578950081100003,0.881393,0.0414214,-0.47056400000000004,1.0,28.0808333771,0.802791,-0.433464,-0.409434,32.8591715324,0.789832,-0.503626,-0.350038,22.5438549542,0.8361629999999999,-0.34441700000000003,-0.426858,11.0419290896,0.889294,-0.147135,-0.433021,124.194940746,-0.5943109999999999,-0.804168,0.0103679
1.0,0.0,94.4129574375,30.173930635399998,21.8968677059,3.5918188078699993,24.7595991732,2.90834967273,22.524044883600002,4.48819612112,46.004125164799994,80.464581207,52.377205421000006,22.6477476121,28.122808015500002,61.5272630739,0.511810638658,1.0,1.0,1.0,0.46757610526500004,0.025735200000000003,-0.495488,-0.868233,1.0,46.938989069899996,0.5425409999999999,-0.772798,-0.32929200000000003,29.776596954400002,-0.355641,-0.155248,-0.921639,20.9746878814,0.0356898,-0.151781,-0.98777,27.7172494211,0.472524,-0.330408,-0.817038,118.80830729700001,-0.48186599999999996,-0.40972299999999995,0.7745529999999999
0.39831,1.0,69.0965843557,8.74824876614,73.5118753127,71.0701600957,74.83153725689999,71.2932462577,75.4950007249,71.0244093865,75.1567365503,71.055124506,46.0168905959,1.85254262675,1.6622918064200003,5.48046765811,0.7976668392030001,0.482013459802,0.479403719767,0.457966285117,0.411716684261,-0.179423,0.340483,-0.9229729999999999,1.0,37.8698770898,-0.68203,-0.0224373,-0.73098,142.728342186,0.193643,-0.83383,0.516943,146.899594807,-0.11656,-0.746751,0.6548109999999999,143.23887037,-0.270867,-0.697607,0.663307,136.185522474,-0.475405,-0.582433,0.6593640000000001
1.0,1.0,79.07319107720001,42.631210349,26.1117291347,70.1923728553,46.348458176,79.5845715655,73.8681779807,85.02956456449999,71.1360767253,82.6979257663,35.1029417521,48.1717737896,25.5573118382,8.777510676950001,0.584187661623,0.6991941041069999,0.534529943594,0.384883130101,0.404878036212,0.461463,-0.06726510000000001,-0.884606,3.0,53.1908876767,-0.0629803,-0.754945,-0.6527569999999999,69.5817175692,-0.633069,-0.331759,-0.6994,126.42149956,-0.9852850000000001,-0.0561004,0.16145299999999999,155.273979692,-0.7692060000000001,0.185703,0.611421,145.617219495,-0.829253,0.288951,0.47838
0.786456,1.0,70.4528474645,37.786617319499996,71.4680621081,86.9888890654,73.06774351770001,86.93670682129999,70.1146031187,84.9409579462,70.507394946,84.81201474619999,56.8832177258,1.89710270978,5.480030154369999,7.44591503795,0.603428471099,0.39438861416,0.37830928737899994,0.38125344210600004,0.382438152689,0.0321736,0.220156,-0.974934,1.0,32.0975134249,0.303231,-0.258289,-0.9172440000000001,153.52184267299998,0.271312,-0.520684,0.809493,161.001461196,-0.0594789,-0.524237,0.849493,151.373103942,-0.26163200000000003,-0.599659,0.756279,146.828235317,-0.37578,-0.592824,0.712284
0.8682770000000001,0.0,83.7100040716,3.38706226137,2.36398385889,2.3962967050299997,6.837681516,3.07917647398,21.436862730399998,86.33890067780001,31.361999693,86.6442272059,28.5651878825,21.389532401300002,19.1143042654,10.7332157436,0.541527641566,1.0,0.997075746296,0.514217223023,0.469521245612,0.174297,-0.21817399999999998,-0.960219,1.0,22.9563105033,0.144111,-0.581527,-0.800662,23.897929912,-0.236692,-0.262232,-0.935527,8.870199890439999,0.117276,-0.357896,-0.926367,105.580221209,-0.246719,-0.8674569999999999,0.43202799999999997,104.013308956,-0.35625100000000004,-0.853036,0.381334
1.0,0.0,79.85541484470001,4.2463183004800005,26.0430709891,9.16750419982,66.1009329724,55.3938627825,64.6753116377,55.5722230821,66.2152084621,56.7632673841,34.548537115100004,64.4218498796,3.48837821932,5.01220434978,0.72767402953,0.948532903827,0.629583541136,0.612479750974,0.544909932843,-0.326974,-0.0994796,-0.939783,1.0,37.4075273734,-0.225318,-0.683292,-0.694509,12.6679027032,-0.24927800000000003,-0.304962,-0.919162,122.14871264899999,0.0683505,-0.777813,0.624768,118.02689631700001,-0.058652499999999996,-0.794446,0.604496,116.085172683,-0.23678400000000002,-0.740744,0.628675
0.0,0.0,45.9338589175,1.0812310452299998,82.3255674637,84.0937263587,83.6892456229,84.0770916039,79.2968132631,83.8290122196,15.866205195,9.59023682447,81.5443041016,5.70120567734,6.992718986669999,72.7950356879,1.0,0.378986959119,0.37273007914800005,0.37048885947800003,0.9278993654709999,0.256394,0.07628410000000001,-0.963557,1.0,54.153339631899996,-0.6279020000000001,-0.0340956,-0.7775449999999999,161.256542873,0.00475305,-0.27088,0.962601,168.597315093,-0.29991999999999996,-0.264371,0.9166,158.70442367200002,-0.447121,-0.358185,0.819625,40.8719581817,0.727064,-0.30439,-0.615406
0.0,0.0,89.52680211110001,0.463366824945,30.6346139875,3.2526110715099996,17.4171196888,2.19525017647,13.8107486217,2.2269960644999998,26.4760137314,4.21658109882,31.5724179427,0.717112557604,5.53095954965,3.21755247853,0.564551751232,0.996510657304,1.0,1.0,0.9062132149950001,-0.201629,-0.23526799999999998,-0.950786,1.0,21.7087846113,-0.241804,-0.570866,-0.784629,8.87392902368,-0.07219969999999999,-0.157634,-0.9848549999999999,9.906346124410002,-0.0634802,-0.138691,-0.9882989999999999,10.0837972014,-0.140523,-0.0745517,-0.987267,10.3443475673,-0.11050399999999999,-0.08478250000000001,-0.990253
0.22157,0.0,71.2594853382,17.6108151078,29.310248726999998,18.3136041843,14.414136813399999,12.372688038900002,10.6713573178,3.54934321932,60.7474615526,66.3807926375,14.5879373127,14.3581699094,2.22692301412,47.944223460100005,0.631838661923,0.910890629399,0.9704210528849999,0.96232088718,0.507888774448,0.8634120000000001,0.06287330000000001,-0.500566,1.0,28.7138062115,0.828462,-0.41569300000000003,-0.375299,42.507058276100004,0.72497,-0.619961,-0.30011,22.9303379596,0.857965,-0.321811,-0.400417,13.434376011800001,0.9018790000000001,-0.147607,-0.405988,119.946387558,-0.522253,-0.8527239999999999,-0.010675200000000001
0.758318,1.0,78.9299782759,15.479794730899998,23.672774721,77.35165479140001,24.626595421199998,75.8273134076,68.9552436468,6.79697403949,83.4432611048,53.05003691060001,15.8563801073,15.612001333299999,43.757885378999994,15.3794943258,0.66140636519,0.636520880885,0.626766004371,0.8122515798250001,0.495370729871,0.335407,-0.9067,0.255728,6.0,39.4147320099,0.27902,-0.521415,0.806396,102.07684691600001,-0.26298699999999997,0.38319899999999996,0.8854360000000001,99.97374108940001,-0.425544,0.276616,0.861624,74.5019924648,-0.244351,-0.113477,0.963024,127.874013172,-0.797569,0.483717,0.360419
0.45454300000000003,1.0,61.96178103810001,43.701209920299995,21.9549608285,69.1692905275,17.7020736328,69.20458967479999,11.241363768,69.2687895571,13.2980584898,67.8444489794,32.6609517194,8.18365356998,2.9304962882599996,4.68860375797,0.42696681961599997,0.631082040855,0.623046802449,0.60501615881,0.581794406264,-0.348507,-0.0498435,-0.9359799999999999,1.0,24.1428637575,-0.21252100000000002,-0.440234,-0.8723700000000001,78.2048206739,-0.06674760000000002,-0.987765,-0.140941,79.39293518470001,-0.165626,-0.982718,-0.0826605,78.7101681769,-0.21872399999999997,-0.972829,-0.07591619999999999,71.5975290131,-0.355387,-0.92163,-0.155877
0.5736720000000001,1.0,96.66248885520001,14.325404806500002,84.0144583699,76.7358983605,82.4240387894,76.5395242502,83.2608174008,76.4991944642,82.8499165127,76.47979542510001,65.3299800852,6.68999818026,2.40761061617,5.9388378972,0.544319721042,0.468453525229,0.480573892659,0.462458746846,0.411047765283,-0.183816,0.113476,-0.976389,1.0,33.8584703719,0.270751,-0.247644,-0.930251,157.809133467,0.432118,-0.365307,0.824515,159.864738448,0.144038,-0.447874,0.882418,155.55438838799998,-0.0230419,-0.47067700000000007,0.8820049999999999,143.81021817200002,-0.32007199999999997,-0.448006,0.834772
1.0,0.0,64.0892830279,29.816460371799998,41.8033585537,82.6929808734,10.7405057619,3.67157895191,9.5915375077,2.7488218523500003,18.6821596379,3.95891320824,20.962346495,36.164391611300005,15.460392649500001,25.991211561100002,0.549204762331,0.490116189402,0.900538215846,0.892149382684,0.894295979066,-0.179275,-0.024314099999999998,-0.983498,1.0,38.9211059146,0.010110700000000002,-0.628976,-0.777359,121.24615939799999,0.151481,-0.840268,0.52058,6.690992741819999,-0.137207,-0.133165,-0.98155,18.2772733417,0.13025499999999998,-0.09558760000000001,-0.9868620000000001,43.8369693086,0.5242319999999999,-0.216385,-0.823625
0.964752,0.0,83.9911592414,13.0908694754,21.9931587498,2.8567300806099998,14.5308967524,2.7564363123,32.2140907398,85.6510892547,34.3098294497,85.68518740489999,10.947808319000002,1.67745388426,18.243589862,1.7341532756,0.574191717413,0.9103118438150001,0.930488060659,0.459922607813,0.443115804428,0.104122,-0.036613599999999996,-0.9938899999999999,1.0,28.167295536799998,0.279118,-0.46410500000000005,-0.8406540000000001,15.4190567423,0.0749462,-0.29985900000000004,-0.9510350000000001,17.064805104,0.0642033,-0.326235,-0.943106,115.788211404,-0.20158099999999998,-0.870663,0.448676,112.44550361200001,-0.37366900000000003,-0.84783,0.376238
1.0,1.0,68.1346891019,41.428970768,28.7063635465,85.2775000733,26.9901184527,84.6192119565,22.8223790067,83.7044645901,21.2131606445,82.73956134310001,23.1708410098,5.04400811035,5.55046830585,6.65676089975,0.477121442087,0.587570735627,0.560469782091,0.538956249495,0.533547339267,-0.200544,0.210004,-0.9569120000000001,1.0,30.369615220500002,0.04819469999999999,-0.250938,-0.9668030000000001,109.93696081899999,0.0752768,-0.989497,0.12340899999999999,110.156247813,-0.114971,-0.978822,0.16938,104.552882911,-0.213773,-0.97235,0.093997,95.23445519270001,-0.37955700000000003,-0.924743,-0.028059399999999998
0.948792,0.0,82.9819284494,23.0460981168,8.656918486110001,6.73260803605,20.727234614,11.4638950646,70.78462222649999,79.0070717138,70.4446831852,81.87682861340001,29.600769835900003,25.4637780971,60.9382759077,7.17077008829,0.5671049134139999,0.976632195582,0.963589103508,0.43701220702,0.410142791831,0.108727,0.0723538,-0.9914350000000001,1.0,39.7824825696,0.521714,-0.410508,-0.747862,16.373925688,-0.095966,-0.125636,-0.987424,23.4033731211,0.31582,-0.26691,-0.9105030000000001,146.101426441,-0.26087899999999997,-0.587943,0.76568,143.430684942,-0.396467,-0.562492,0.725546
1.0,0.0,94.7182252949,18.8406936571,28.6423035612,13.315404750199999,15.1361312273,11.8629749141,8.487502742610001,9.55380231838,69.2765712912,41.895354598000004,22.0152348702,2.8058253509799997,6.05647940791,73.86751816489999,0.569192692096,0.934087118973,0.986916123812,0.976751574422,0.5858970843110001,0.646345,-0.365552,-0.669783,1.0,37.479290703400004,0.7155060000000001,-0.688465,-0.118605,15.006711818800001,0.654473,-0.565461,-0.501916,10.964431577000001,0.669946,-0.506424,-0.5428689999999999,6.0083258092900005,0.714611,-0.37461,-0.590762,104.65972349399999,-0.644821,-0.746721,0.16313699999999998
1.0,1.0,91.8856166987,10.158202898099999,32.267368573,67.9023975353,23.447616655100003,67.9204518609,21.967579606999998,89.0514191507,30.171115337600003,86.59389734950001,39.814732407,8.71986676891,35.2742340957,6.61712772842,0.49446986389799996,0.7728689887639999,0.790491336128,0.534664488204,0.517498820144,-0.024208599999999997,0.209274,-0.977557,3.0,29.096578050799998,-0.41023999999999994,-0.10418699999999999,-0.906007,50.9555315213,-0.768554,-0.0559632,-0.637333,54.3027882516,-0.816846,-0.0008691360000000001,-0.576855,108.844806707,-0.933392,0.021771099999999998,0.358197,101.504369204,-0.9485549999999999,0.173717,0.264701
1.0,1.0,74.1349267856,34.9006263843,74.8685135577,77.0860275366,82.09913342680001,80.799164991,85.87816604460001,84.4733395989,81.8942590316,82.8738291476,57.5819272139,9.1396754962,2.58146357757,7.025016463039999,0.47440578443400006,0.484385112565,0.41290093538,0.373168973315,0.355796592578,-0.058587,0.227356,-0.9720479999999999,1.0,33.8485474698,0.22289899999999999,-0.280832,-0.933514,151.748530936,0.161902,-0.646971,0.745129,163.578415127,-0.042399400000000004,-0.47732700000000006,0.8777020000000001,163.52316004,-0.187647,-0.361669,0.913227,144.404585637,-0.514948,-0.33415700000000004,0.7894100000000001
1.0,1.0,77.5336068812,43.3541270232,21.829213756399998,76.3149379225,91.20236671030001,80.6576929847,90.4491655476,76.6905120055,88.6139226236,76.5923734176,15.6015741902,67.7892085901,5.03206485302,9.40096899452,0.506308367927,0.607094369819,0.35984237756899995,0.376076211429,0.382802550854,0.08267510000000002,-0.105229,-0.9910049999999999,3.0,54.5432188822,-0.46012,-0.697218,-0.549706,98.6412257232,-0.993175,-0.0867424,0.07796489999999999,172.82555655099998,-0.201468,0.138284,0.969684,164.178082057,-0.315519,0.23358299999999999,0.9197209999999999,157.279720225,-0.36185100000000003,0.352058,0.863203
1.0,0.0,67.45561777649999,24.032916203899997,49.3924837337,70.3968512958,15.8837951852,8.98447619913,10.9270707094,5.663917753680001,21.6624465417,6.3216945332700005,31.734867348,35.1002929526,5.433499986799999,6.25707130462,0.6042745628,0.613886671536,0.983894511214,0.964996212107,0.8524001749619999,-0.12115699999999999,-0.0634567,-0.990603,1.0,28.808891486300002,0.0555948,-0.5094380000000001,-0.8587100000000001,118.57633573,0.378129,-0.787274,0.487051,22.4384754863,-0.00528601,-0.424979,-0.9051879999999999,13.6939472477,-0.0412075,-0.28563,-0.9574540000000001,8.33301811195,-0.0527377,-0.191223,-0.9801290000000001
0.451046,0.0,83.9062180985,6.88915426898,28.6569425752,3.90871418335,13.1804324487,3.17296371083,71.3081797745,80.4750596195,67.47695756569999,79.8496848759,28.206561305300003,4.20918930509,68.8728430183,10.575057576599999,0.584177808683,0.960687931003,1.0,0.43420217203999995,0.437523603013,0.421044,0.005872100000000001,-0.907021,1.0,26.1837849294,0.46806499999999995,-0.424886,-0.7748470000000001,6.312979190319999,0.5173770000000001,-0.00879725,-0.855712,7.04426131786,0.505324,-0.0702125,-0.860068,148.732012564,-0.5229060000000001,-0.491451,0.6964520000000001,139.86038740700002,-0.574191,-0.585266,0.572511
0.948283,0.0,62.071473373100005,37.9862147066,25.124281903000004,10.943360074300001,51.1007055996,57.1278252237,51.599996736099996,57.649805693400005,51.7250070267,56.90248520270001,49.80512712270001,64.3139639625,3.37620353924,5.27051407435,0.528420679326,0.8342812313619999,0.58155254414,0.548084622339,0.50407741931,-0.18245999999999998,0.08330010000000002,-0.979678,1.0,40.9898439149,0.11869600000000001,-0.532776,-0.8378909999999999,2.5273778298500003,-0.20937600000000003,0.117096,-0.970799,108.62680228299999,-0.0445316,-0.966669,0.252128,107.171346913,-0.14400000000000002,-0.9583360000000001,0.24668800000000002,101.588147735,-0.359771,-0.912552,0.194455
