thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,palm_direction,thumb_hand_angle,index_hand_angle,middle_hand_angle,ring_hand_angle,pinky_hand_angle,label
73.15898127633336,31.989204719055405,23.173412562083666,7.57051730996147,55.99540693530927,72.4727857257759,56.05117182755965,76.3009939267376,55.24086667180568,76.59961196568743,28.56001145096771,51.12019710213928,3.462101077488616,2.3510340819246256,1,41.41625924639759,13.392501213100017,129.27786810964466,130.0117715267188,123.85930056338479,d
74.39199063955165,30.74379837024063,23.19529269198413,7.49717457336049,49.07449807745939,66.5335083162585,53.180320086084,72.44136905978594,49.85003858769605,72.98251646341826,27.13652094376885,43.5394313861323,4.668160416537894,5.418854206818469,1,41.309934695694835,14.213054392754874,116.55148032889682,123.47279925928966,115.6733143251759,d
71.80439595901335,37.617464775093566,25.995426881965884,6.800842737413466,61.24640953707807,80.32142090265377,59.66242326938594,81.16978225166893,55.98374235176973,77.25280908729509,30.087794620000093,55.574571684768046,4.343458317126652,5.05364493151273,1,44.66271656629514,14.277864977152998,142.42004256715904,138.2698871656853,124.96667781602623,d
78.79776639407089,31.70716411260289,26.403371306262148,7.35612151601994,50.31075694458925,87.87107440362486,53.00204920093494,81.24588610242716,51.5844423173103,78.38880264187034,24.21632013012286,43.863216674093145,4.487320204729016,3.2074811263533256,1,43.39257767351814,15.973548224781279,139.07819246655149,131.88262906275236,121.89362147378522,d
80.5381781234729,32.366409026176285,28.031190342950545,7.753105273846189,55.976361713099905,80.2696175552118,55.938268456629515,79.42905467329162,55.07772026143025,79.58788815898107,20.739361049474898,45.95874665958947,2.39215101551835,2.2888503659094015,1,44.691200873759726,19.555633567508032,136.78199245754115,132.96272533593552,126.17956873435925,d
77.14067280180284,31.566532853135097,26.570663865241794,7.676583355799326,48.87047418288633,77.48423626475937,49.84025104299478,80.11376288591973,48.31804228789465,76.1891666205936,26.78553171466659,44.28719649721319,3.977067929936356,3.55632574381506,1,41.82750681882973,14.284344446454213,127.02754415103935,127.60977962172444,116.87502373560604,d
79.53765871611903,32.05761166670135,28.696355988562104,7.57738773526089,51.515188220059855,84.08460120147609,54.510058844230315,80.78656091175773,52.84246988695168,79.53724307205236,23.179436967978972,44.31893984668933,3.8690610451548944,3.0746938513187128,1,43.28680272275785,17.73755992768709,136.40295458593417,132.81751074015554,123.99495341213937,d
70.40110440927997,27.901543586072197,28.60072278521719,75.91007421485058,16.812234885977272,76.45821803318934,12.834204506664078,67.65183668615624,13.21297770170745,63.596233876305135,38.76646016151151,1.9043131883001505,3.873172226622629,6.267744895995117,1,8.219169821808043,83.72472199129292,84.90246447825722,78.82715633097921,68.86721869454209,e
70.4789356707979,26.767071322501664,28.771380172496272,75.89335703098273,16.804391875168754,76.0480540282044,12.989405645548711,66.95070251817322,13.652952905405686,62.651760391589036,39.101165818690944,2.3017717390474424,3.902005907396087,6.049598691891624,1,8.459932477686959,83.25980503670448,84.55943928525895,78.30285958353679,68.22577162682732,e
70.11665501972267,36.337763952229956,30.564364260512313,74.93771130543901,18.506601935308044,74.97314954124785,14.385492877552771,67.56958528308914,15.490080861722284,61.58034989083837,40.0804599769143,1.5224984877840302,1.8367629272090915,5.61884993174281,1,11.513139281419061,86.95715005143936,87.14958984896933,80.32105483799165,68.65768424338921,e
69.4110212801812,43.72265468046269,36.14863897321023,73.21869136441073,26.30915609395088,73.43761886648599,21.06939763029876,69.90116032771652,19.10029324752314,65.05326403930927,40.367665104105576,2.798477733341976,4.981578879326133,6.230985139228049,1,22.77680099888075,99.81315228027447,97.12455934105326,89.15812246846059,77.99424330241733,e
69.06823389862566,40.34185081738332,37.575255722000605,71.81870872134515,26.33154337799561,70.90078897769769,23.03118133489539,67.31174053696726,21.604974776428534,62.65543289680001,46.933628603531595,4.126573630068434,3.307289102767124,5.120293427359576,1,15.230244812242175,97.80656119546128,94.43039909398634,88.54356789888492,77.876517683213,e
69.05061162903108,42.967569733657335,36.83016769649034,69.38476468621923,26.57509584154744,70.48690138973225,22.34935892597138,67.09256360634852,19.82479330088837,63.01336752310149,37.29875867832134,3.16086470802282,3.9547966801329517,6.348332033554115,1,26.09060244420923,96.46195620018743,94.29741869182462,87.65090162450399,76.78183786812302,e
67.47841516065971,42.639067711492594,36.674285364579035,72.64950743257597,27.76126586613253,71.812738923268,21.595954124834925,67.77737263683198,19.69887942195479,63.001633933454826,37.481472834255655,3.284560610384006,5.473166920820921,6.672296049759565,1,25.376406464803228,102.01242554852213,97.24867365069494,87.6457305858793,76.12067631494772,e
68.97991522026678,44.34718843968469,39.15458140357206,70.7413259737667,28.776287574422373,70.76529260569401,22.002309301176833,66.58734343728123,20.10044067447614,62.06255416549973,41.525911432736216,4.647189951737001,6.106730091192018,6.564843014750818,1,24.621750948843363,102.35019085298136,97.33577508043027,86.87438309976692,75.23222406262377,e
69.6359359919773,44.166011848601734,35.96821719840762,73.88322160397075,25.591956876671006,73.70894729635498,19.435794713764952,69.90647579125395,18.158219317617167,64.79138990341625,36.78630320818367,3.1148149343107527,5.405515553489429,6.127752678547014,1,26.570173144298476,100.03939380468739,96.49856024835202,87.57465448867636,76.56329822301596,e
69.10081834870098,44.69011254006855,34.91595509232125,73.64599240954774,23.157959258354992,74.62740238375154,17.22373440711758,71.48712843181814,16.753360066801207,66.16228454659274,40.32956965655071,3.949209374718775,4.632704186618481,5.739345023070081,1,22.665793728146884,97.854350482148,94.24689010787657,86.93507468245154,76.11351133715604,e
68.78607370964949,44.69057094775416,32.68432154429809,75.0962044508821,21.152833914130035,76.5582087154139,15.065699555615428,72.97662030208947,14.351294819484968,67.96719124605549,36.80340583949929,3.0281847236677857,4.536084476550635,6.395839471284665,1,24.529784976156197,95.87748599669517,93.48131682400349,86.22921007690812,75.64331305095583,e
68.99154861545628,44.69105450494122,39.614765848571714,73.74218806239573,26.861979191117715,73.32795903705414,20.497780836999777,68.11883931724739,19.588926495122948,63.72499744591989,46.328455836218474,7.922916107002613,6.448502689299381,6.587764885624569,1,20.521192239980117,107.13838524402675,98.4878332079026,86.89883839867552,75.66053353528727,e
68.51287023321805,43.1127686729417,38.2080052286939,76.6167237861473,29.468618890643825,74.90160755993678,21.715169145229815,69.76741177785321,19.61556061404126,64.48028828601431,32.39907726000888,4.821466921279363,8.06858520058253,7.199634325411444,1,30.778185012343794,109.84096091414011,102.92817507600957,89.73442261163238,77.16647368162607,e
70.58417055703295,27.116255933883583,28.926149459659936,74.72874624443004,17.830928497105447,73.62825625369088,16.392424387633806,64.21599220211328,17.355125278767687,60.74166183421241,40.46618676044175,1.0863512796926231,4.419610844449854,4.790849937228773,1,8.102422684231486,87.41548854360747,84.96185270835338,78.99053294841875,70.56708986059675,e
69.535319628976,44.69066339552136,38.82222390777348,72.45911950891383,26.64098808441679,73.13121018659965,21.069926404516647,67.93345875165969,19.57309072114555,64.03854883550706,43.88236703360295,6.735498296906004,5.359882477532265,6.605636507819005,1,22.220055301188523,104.16104552930409,97.70240837187434,87.28676792157015,76.45619148992076,e
69.5968297867469,44.690956211592,36.240045342028026,73.45892411409622,24.204170673034366,74.61697194641087,18.32296602128891,70.54566852588827,17.945032421228817,65.94500415633173,41.19527868895874,5.818661757341693,4.775003561576169,5.6637764694643495,1,22.651543888428527,101.05991727938253,95.660465916242,87.11555880602616,77.23408116581443,e
69.89320377496107,43.965056761925325,38.104268915251495,67.74298882008505,27.4309862114746,69.06285931337507,23.008392524430153,65.52951966315075,23.048948049059607,61.07893371161483,46.27638695435863,4.486469710833619,3.5651933907222633,4.56542264518252,1,18.765443444294817,97.65194159425457,94.049336375937,86.82774632819441,76.89304006727501,e
67.40436225406792,39.54281043412965,34.74230003332616,70.66704967446043,24.619372216473884,70.16271002361269,19.124169574432134,66.02060541665628,17.910133343412934,61.038900574567656,45.66738348147347,2.486112496114839,3.8901264508350435,6.896899119960578,1,13.919343711417254,95.19966319534622,91.69220864522838,83.47705228928015,71.30278130027955,e
69.18777762015871,39.95383845043854,37.10911499842275,73.06349815274811,27.871941725586098,70.57384774984847,23.362596074987806,66.63417805158828,22.39396063235347,61.55945280715201,51.655019828370804,2.6920230680562676,3.775757301245522,5.440918910367295,1,9.60610267607515,101.29698137284451,96.02053850236348,88.25997155418673,77.58179917984582,e
69.61788519721881,40.6034736048158,36.631130864318415,71.70134920531564,26.84761422752952,71.38344343709412,21.667324110882976,66.52569564284285,21.362157753362556,61.43873190895813,42.10037265021343,2.811652681987253,4.222439336402522,5.019626003796021,1,19.027372810553203,98.64689093190371,95.6044949265377,86.4808551488906,76.01481347280561,e
68.40999839519603,40.17091257556841,36.298142574171735,72.65752120910568,27.44076117782474,69.69430415641791,23.515230224141046,66.2040598447514,22.142572223723075,60.95284835646545,55.166827650885345,2.148168279091296,3.0989130227375936,5.603058590388891,1,5.959780923095523,99.05616548977581,94.54450316255101,87.98335102840112,76.46499420208124,e
69.60110530842094,43.115566018055276,36.5624167341786,72.26717893090742,24.90764820575219,73.06999787267922,19.366154637900774,68.4252180430131,20.186242883348392,63.51404526727617,41.78880890369861,4.358855763636323,4.123531145632806,4.5003217075345985,1,21.26101789241509,98.88881720454316,94.91779549384704,86.08548099200229,76.25793888533019,e
71.86837413888757,36.67749729060857,37.025725888637574,73.81834748873885,26.984176227122177,72.3908118053793,22.572210783831192,67.44477708354907,21.205703891837057,62.5702752316589,54.27592826441848,3.2746438744372113,3.858670873249462,5.6967214138652285,1,3.76773866239496,101.65588683370625,96.85342136122655,88.26848180609299,76.66378079931818,e
70.43544804315184,37.29925825220239,35.07667002124981,72.0315596104622,23.164999406749953,72.8903074273515,18.059290043674643,67.94076260905453,19.036684616179905,63.22954855112158,46.62086520378047,3.9797294411306954,3.35978923197651,4.81276923848357,1,10.289194943986972,96.23775812065224,92.60704482419627,84.31964717521876,74.459597747443,e
71.79081398990319,37.93463017099896,34.91274330479456,76.54123316956849,24.079851679915222,75.03629526214486,18.68233873006212,70.10443108200512,18.336498708666383,64.44695884573186,51.68311705110763,2.9184641503222286,3.9181938028784646,5.96966213915412,1,4.928220201633626,100.65602806597289,95.94779588692529,87.06870569915843,74.87652424616189,e
78.21361661145889,18.87085925397137,89.63944676471131,76.84619120221173,90.9128391889627,76.73698282823727,93.46962179278447,76.62623524313925,69.47222931730388,73.54437127177533,125.01205527889041,8.913671742726143,3.406994508416777,27.667601027797183,1,31.761681299617504,165.0496073022949,168.77754643822516,166.30393151129297,135.56060289766012,a
78.23888073997617,20.944695570833712,89.28732206714913,80.26271225131579,90.48471751776921,80.30534976088902,93.17134564678251,80.10399687996991,69.52350921168697,73.54482332240022,124.4859998387483,8.770314253209595,3.241583713237038,27.328721435386022,1,29.717976149783027,166.41417958983087,171.7982712261294,168.80031938959425,135.61062086593483,a
78.14605104949362,16.1395550846372,88.77142137629298,83.82695928324802,89.72326899121832,83.8296040609651,92.94726120113833,83.75449088062656,69.55240865254683,73.54528151985873,124.10889047795416,8.830535511510751,3.129861556852666,27.092464257539913,1,34.136940456736376,168.9472758602119,174.44025691289255,170.7279776581437,135.6398724343863,a
78.28626688792049,18.113698786426543,89.4652935058223,84.85995964187681,90.78774607491789,84.82369526238074,93.39132168806866,84.79005989298376,69.5672741624489,73.54522361680823,124.75308698170382,8.91098455736738,3.206625262330696,27.510581547066128,1,32.2859511952645,169.3750131435399,176.24572622067757,171.45959505401828,135.6538746981646,a
78.26897319237663,23.606235994274602,89.64405803201738,84.79905985230505,91.16813019448033,84.72870792428553,93.58986202444194,84.7670909713209,69.57004094563067,73.54562289555372,124.72564841024177,8.924238843646878,3.3478550241521017,27.68636385883804,1,27.27516788447372,169.30801188003505,176.54781446498342,172.17915467890336,135.65684542747945,a
78.25158523575163,16.41211852306785,89.78137028161836,85.07833240040388,91.22643367650488,85.08191916026512,93.49054550445794,85.10098377080915,69.57215604021627,73.54530023451547,125.2340332581178,8.973028813295544,3.341005171833134,27.589869581545543,1,34.080872539377815,169.61792999637572,176.80573869709957,172.16743437845932,135.65918154127127,a
78.21672287378539,24.05895954812405,89.26471528381093,84.78355681552695,90.25106264193549,84.71368851813605,92.86109917051485,84.69568210533573,69.57375202510245,73.54546958487286,124.2966601614258,8.690592242508664,3.2352436970957505,26.976308496456564,1,26.852361662709246,168.59366121304564,175.89018994279925,171.5839887287892,135.66114420532472,a
78.12644221550512,18.811929687454167,89.38037462094643,84.91484186750223,90.73351746492433,84.92901851359107,93.38615679460685,84.94803670168676,69.57726065199022,73.54635958017832,124.52255577433924,8.787432703184178,3.2221748278642477,27.49672780661196,1,31.644699483187885,168.76718385162584,176.3967414739573,171.49258095313698,135.6633748550607,a
78.00834491571884,25.431746675778044,90.49232099623252,84.29283493116814,91.94237754427336,84.21062754138569,93.18128405432775,84.22389111193341,69.57731689727879,73.54557283946454,125.41090462570932,8.969122261606131,3.696042054834453,27.301022238484922,1,25.830387692737833,169.65321565179602,177.16602220219485,170.94020359188863,135.66440904613287,a
78.22061724765277,22.94179611433334,89.8564857630351,85.08741231767591,91.0713571061905,85.13386439997043,92.5737641466619,85.20024573424722,69.57874841164247,73.54530339116319,125.0600238152652,8.819498598646465,3.5394336936258473,26.69568510957909,1,28.062734944442784,169.4649730565216,177.20999345278472,171.53728071683588,135.66521834282122,a
78.15784766909955,24.88576286495198,89.80607030740232,85.00595819768029,91.31657172760401,84.96181959346454,93.03246715413242,84.94226647155286,69.57905016456714,73.54544619931605,124.89387800309284,8.835034768705238,3.488583735973617,27.141823576206473,1,26.32476127620452,169.08386752575208,177.14568154551398,171.66768857692927,135.66594010112925,a
78.22195854298563,22.903501654811976,89.49363959521276,84.91407138069054,90.51192631993739,84.84611985209266,92.56264999914295,84.85419945111308,69.57949130362557,73.5454729720503,124.69968227261128,8.758493584144528,3.31403184737532,26.67967081243989,1,28.067629128636202,168.9900114049077,176.27951512678226,171.49483936470864,135.66660259738117,a
78.14964540970692,22.89619096786631,89.79976858579658,85.02311612310355,91.13411156493925,84.95592239237027,93.18216133676067,84.94219446445882,69.58089920994081,73.54557402550878,124.80630306263096,8.746354852517051,3.4229627656935566,27.284450703348288,1,27.941036049460205,168.69389076393594,177.03120451109507,171.80394074864856,135.66724874907905,a
78.08826471955079,23.847296989610044,89.47603917932607,85.51017024656696,90.82879779336942,85.46795760604805,92.65908033289956,85.3989142337288,69.581159017463,73.5456943739987,124.66791303426236,8.691202503056077,3.4006969533919666,26.778635065718518,1,27.370706234306667,168.76686707495193,177.24152803463696,171.58996367600037,135.66779293805396,a
77.76607287914598,27.375321364764975,89.95638758715212,85.20757492480236,91.25231042325528,85.22405350213607,93.04582720499252,85.23629528731587,69.58120095020213,73.54561333131834,124.68313667640072,8.780370498789482,3.4704253012826616,27.14881774392829,1,24.142520806729223,168.72244192603085,177.29902598857055,171.91994258724358,135.66821905263356,a
77.66412859651327,29.333268606482445,90.84675701892549,83.74891539663365,92.05525351222657,83.78227516052202,92.9931694025297,83.75835513599905,69.58297613584784,73.5442442728621,124.93332523403575,9.098848273909002,3.8008355363722757,27.10682992779248,1,21.86458504723303,169.9619477196269,176.6577302748613,170.80100354375028,135.6686606648003,a
76.0372969124651,18.90182359187016,90.98039867069073,81.8633917667678,91.50031816410933,81.67695591292457,92.4963580752199,81.6462840865469,69.58218179168628,73.5455619721668,120.70247057770541,9.159556420131494,3.6491385753966887,26.633562742252177,1,27.002018825987474,169.5959857079952,174.12451721761906,168.8890367228382,135.66912062372845,a
74.1042631401527,21.495040141842093,90.72926195509127,82.37199104027678,92.24698343768236,82.16825633458173,92.76290559291216,81.97140750980874,69.58249004031215,73.54444718295353,115.0218045775676,9.139056892862696,4.0360272022267365,26.88715171134806,1,20.14455265767538,169.87024969688485,175.47909843667438,169.4163583991273,135.66947890348837,a
78.08597475494565,23.68971804936092,89.775914505722,82.30342197049717,90.75821085262181,82.17643779279466,92.43521726008656,82.0656092336705,69.58323756153534,73.54579472623477,124.50048531917652,9.073352351774298,3.410127370072073,26.55927532766353,1,26.831532729123158,169.7382000579919,173.97911841215026,169.51633467825695,135.66979419990156,a
77.97739031968794,32.12960119788862,89.44351894782619,83.00932687665893,90.54074684334623,82.87568559731342,93.26000838722078,82.89088363204206,69.5839364245161,73.54536403485939,123.93611089583665,8.879942664850045,3.2920951195372465,27.358064992907735,1,19.842858840492596,168.96922280925162,174.43825881113594,170.73842591961179,135.67010186790736,a
78.08151645381756,32.0119742113196,90.4781503048392,83.61775307794728,91.09070467405633,83.4625498468421,93.05097601112128,83.34673751613202,69.58404913593759,73.54542024300044,125.36546165771357,8.958469016669437,3.3973055980012106,27.155090736803636,1,20.51865849846651,169.34124789410657,175.51106785758566,170.83377437433714,135.67033088533725,a
69.55372748953295,2.096004098279803,90.4632340021554,80.91759824290791,91.69057876874305,80.45628073952564,92.27494388712674,80.18167255150833,90.29168300484812,80.13994261128819,79.59303412703927,8.700333595177192,4.092968037936837,8.370607494276218,1,25.797235221817665,167.40477619738854,173.26602143043706,168.08914718306585,151.8687356010513,a
69.0126444743649,2.105373721479301,91.43446297284213,82.34609214500773,91.74714562964135,82.34759284742454,92.63454619063096,82.25627240213709,90.45611146152858,82.11247407746893,80.99882957542597,9.181242444584552,3.8994779713153584,8.758745657308836,1,26.21217156815191,170.0505208327209,175.08971636949025,170.43502178805758,155.86283256479126,a
68.61539990707367,5.126471619010354,91.61913889213409,82.57480102033385,91.88471525964758,82.5399652891891,93.57723749915957,82.58761389380558,90.46831680441719,82.68887012781501,89.6385598635777,9.224613224787468,3.496891442784253,9.535837381482681,1,24.46879004784381,170.10552692471308,175.30919169434773,170.26857991067695,157.57663717707624,a
68.46989774537113,5.498670832678178,91.61472281169674,83.24262172252516,91.59721381734919,83.11874813709544,93.65829662483996,83.02391183778286,90.49309005898667,82.93511282092842,90.03449856709321,9.435863071911035,3.373708553468749,9.551406018358328,1,24.39547269214037,171.9750987816908,175.45152515193854,170.76173676405605,157.69920339507726,a
92.75185445511369,12.830867826015673,30.473569818738486,4.068628756992519,18.819801876521705,1.4829314975227383,12.552698134776735,2.1755079259867185,25.935742369922874,4.693140384002034,30.210863923201842,2.460472383263873,6.578092868614262,2.210758474194924,1,30.725730639241196,7.963071692651436,11.583885828574275,8.85706802938597,7.910895809916391,b
85.81318573287484,29.650507771070945,31.786199124681676,4.76513106952163,21.02743087236767,3.385333499572615,13.822382809799937,3.9208912592048537,25.912860169057062,5.875815686209502,36.00664027026585,4.240662584152696,7.261068691557012,1.5467140083540754,1,39.91261195268662,10.216942477982027,12.549845896493284,8.980528387998303,6.96552920176282,b
96.15352616430613,27.26877811990731,30.362614825475056,4.744665045407337,16.879354528579622,3.627288311170794,9.814109312186092,4.19086828938484,25.087342178317606,5.951102300565317,29.174300098691216,3.0809937624577226,7.009110852270017,0.9865271450050355,1,45.09063687426026,7.45734879432958,8.075339860007883,2.2471847645394565,0.20605902749024516,b
95.48449527441514,23.133594848254912,37.43737849529478,6.27213073073169,27.382016423473704,5.408174683413557,22.07126568501898,6.9530249859916795,26.48681422018958,8.91311360760066,45.23166104410827,3.107613787148338,3.5525860461246004,7.248267407943148,1,40.784175246927575,18.88787001993359,18.68579436718464,15.222705934383107,6.674993700077409,b
79.54313410483827,25.93159298715252,30.759054339800908,5.234126807827901,19.480503423703514,3.7341470186880383,10.817671542877633,2.8277400591784607,26.08189074932293,4.203557497989629,34.56121907224993,2.597705241396204,7.82026775433015,4.786497534873367,1,32.30178986276557,7.854302506534004,10.818350524791866,5.123605408845992,8.248656719243812,b
93.76626901688094,23.458350126559925,31.32780674005666,5.586740691720266,18.378247714784287,4.783833880967582,11.68744782548087,5.660704592119797,25.241358267214558,6.978669112172203,32.86836279669297,2.5025078470841087,6.267095455391689,1.6199372583445795,1,40.21606120006268,8.696292992917073,8.895563242758593,3.9029140333406556,1.712256239346606,b
95.20459627731536,17.63122637627469,29.820145121202838,4.109491878451107,16.212878513111207,3.6271982292995926,6.983875151862377,4.204988583432135,24.959930188447753,5.8918212189215176,26.797274960438198,4.779220233403174,6.408042705820932,1.7234757919219288,1,35.93286200351383,6.8918084056260644,8.391171188967276,2.205210329004822,1.7483139484709218,b
94.54482206147102,19.873194590343008,31.40121871288849,7.408454197960198,18.422649118238937,7.676580917474766,9.746501767227178,8.673287484753535,24.96442012674052,9.0420801466617,32.97970885521346,6.2167156818164,7.075228342420547,1.997945847283762,1,37.46336530760649,7.834532993937138,8.770016285354563,1.1576657323583501,3.054963131002806,b
95.470098540921,28.359838348111026,35.33404690293315,12.864298165624376,24.26913700757812,13.6283451982957,18.058513784588822,14.548285980130268,25.741399397542995,15.372133904183924,41.384016048732214,4.7987619698897,5.953295877016346,5.3635047116087815,1,45.444449103445116,9.943405560970403,8.70806799031922,3.094757460991162,2.467093754910137,b
85.46838056681018,2.753223353513038,72.98259626849473,14.341875998218784,65.2663322427518,9.301619292023222,68.63279360190802,11.16107651419565,74.16589666908553,9.252964442328986,39.41681186880402,10.157796572264065,2.6555420691643166,5.412611355977795,1,37.725816827160116,89.23648754307567,74.80083128231063,78.3169335609682,79.49891844208292,b
94.9504967671733,1.0469869562572633,29.015255734503793,2.6300119678590295,17.19982006255906,1.7737629529816836,9.772836369156932,3.1485690104511828,24.163353658548573,3.9497228438994765,26.487162898506497,3.1005849513635617,2.495906783734853,4.685084106007491,1,21.770299398722038,6.461460307766141,9.565798116455968,8.288241100641734,11.941263827985827,b
