thumb_index,index_middle,middle_ring,ring_pinky,hand_direction_x,hand_direction_y,hand_direction_z,label
48.12823076009401,7.652861653707561,23.532184553218272,3.8048489255817,-0.338046,-0.321268,-0.884597,e
47.431400101290286,7.8249524201439575,23.172077282474053,4.679364740239322,-0.249207,-0.290148,-0.923964,e
47.109545088052464,7.987836305547627,23.941796529937697,3.146967777657119,-0.202312,-0.317894,-0.92629,e
40.13407682234105,2.5913869200712125,1.7990773438628442,6.233577542251435,0.00743764,-0.128967,-0.991621,e
39.960768686388796,3.1229985814555885,2.194308054171505,4.035712420618435,-0.0631593,-0.111469,-0.991759,e
35.07237390739026,2.8065004787970613,2.674177131046374,4.167078309627202,-0.273135,-0.157678,-0.948965,e
42.74758335565431,7.259449150599227,27.194976612907865,6.406588992634017,-0.317873,-0.136397,-0.938271,e
43.1263463923593,7.447939999474505,1.1199464094724993,0.6732919489706959,-0.119749,-0.232927,-0.965093,e
42.83904344181278,7.833502946113994,0.21359925377610542,1.5611020107518059,-0.0777167,-0.235989,-0.968643,e
42.32005239278352,7.774996850856893,23.27480249410394,5.543863790313793,-0.245534,-0.108763,-0.963267,e
40.834155072637245,7.859132256357641,37.83466587884546,6.895704008731609,-0.372624,-0.0776876,-0.924725,e
42.255353277845906,7.948469682725865,28.399037370270356,5.968688716445333,-0.273383,-0.109881,-0.955609,e
39.737556050141386,1.2171200325265437,3.0693513597573614,6.081525730169242,-0.185725,-0.109304,-0.976503,e
38.94021965025359,6.453650819944455,5.55095202655446,3.0620512893602236,-0.182717,-0.176334,-0.967223,e
46.24402562194226,7.12042658564848,10.399797840261922,9.400116191593705,-0.289158,-0.113037,-0.950584,e
44.35726998047595,7.751814040380097,23.43068766438005,4.359631517143276,-0.188164,-0.21896,-0.957419,e
45.34023660501005,8.859711884783117,29.000026081974976,5.116333141578312,-0.114632,-0.198148,-0.973446,e
45.62283409866074,7.6638575952721135,30.30636953851733,5.39658491594631,-0.28872,-0.198794,-0.936548,e
36.91544500861518,57.766645311727025,20.89098356044872,15.046434351076622,-0.264145,0.247942,-0.932069,f
66.6540406928579,90.6767868792893,22.203544877382026,18.24069756227166,-0.274669,0.186174,-0.943343,f
57.63861759398825,74.18315939131,24.256492168155006,18.878074496531347,-0.29345,0.234495,-0.926768,f
25.529055957367635,38.41840444888754,22.63091407598994,18.57037053636955,-0.286572,0.298291,-0.910439,f
24.43386828046346,34.98004696178991,20.42898054216251,17.982399520081856,-0.301007,0.279738,-0.91167,f
20.500977870900794,28.702446867235953,20.071345145039203,18.560503293524423,-0.304588,0.263983,-0.915171,f
19.391608212510718,22.871487586687902,21.21590097573543,15.172815548955999,-0.0460928,0.284815,-0.957474,f
19.875170890098598,22.280886072033248,21.801155771953564,15.74654022474359,0.0098798,0.295552,-0.955276,f
29.269259925633445,29.236533185861884,21.956699695068604,15.538150174226734,-0.135201,0.197659,-0.970903,f
25.72812888127808,23.426368054802225,23.73630717787101,17.15178812851868,-0.228746,0.160186,-0.960217,f
21.53412289665814,22.941919782431647,24.1233277194568,17.592341436032275,-0.353597,0.178999,-0.918111,f
18.394821288847783,21.94453944488123,22.541707710329092,19.69799274781825,-0.3208,0.325214,-0.889564,f
15.562665189367872,26.36002410141523,20.0374882825815,21.026761573204773,-0.267327,0.411038,-0.871541,f
20.172306529036636,25.200608961749012,21.047447880121823,20.00369992907549,-0.212033,0.325428,-0.921487,f
25.8850502064838,29.347385198587318,20.614802153047236,21.94232780332081,-0.171988,0.271244,-0.94702,f
23.60050522891405,28.43946626563471,22.171127563993547,22.81699195226422,-0.0398244,0.363842,-0.930609,f
16.788673089511555,23.570969747184343,21.76075212010526,21.53164152094874,-0.0761856,0.447739,-0.890913,f
15.153887466057686,21.239480387916288,21.51490141224297,21.38181409243946,-0.217785,0.426946,-0.87766,f
22.421840459056508,21.574588460934883,21.034590206660006,21.530701311538152,-0.273088,0.36454,-0.890243,f
24.172527191505377,33.23259306162543,20.563037578997022,20.106948861454043,-0.176859,0.31469,-0.932572,f
16.91196685875584,31.6448362387696,21.537069594846635,20.707877899034,-0.179258,0.293514,-0.938997,f
28.82130814489406,39.225859924105585,23.106715882053177,18.774789193399844,-0.261115,0.245817,-0.933484,f
30.069952493259276,44.40658147037742,20.888511104227387,20.25447904873977,-0.336479,0.185559,-0.923228,f
26.011104284527963,51.83640410091967,20.25879702667064,19.373816507937654,-0.27004,0.178417,-0.946174,f
19.988090968319224,44.072249430683904,19.54772303802156,21.443250623764996,-0.239902,0.247756,-0.93865,f
27.26962785293804,29.050672105347473,3.2380016771750437,9.077863927989437,0.558837,0.58619,-0.586586,g
28.46498616172722,28.644112697451305,3.4175124433944997,9.907590057781801,0.614675,0.438847,-0.655429,g
28.14582991473379,30.761257755010735,3.487097598981678,9.990662204275793,0.625389,0.425932,-0.653812,g
27.502876782366062,31.681438629236204,3.4724492649073047,9.491145692193976,0.750195,0.337457,-0.568621,g
27.369896465559414,31.679184058814943,3.5219880743308587,9.98891917514336,0.691939,0.416127,-0.589965,g
24.414185597177063,34.23145884057072,3.523421177495744,9.89619985769745,0.63234,0.442847,-0.635636,g
25.507146759318193,34.260260499076395,3.696725911024022,9.82206723720285,0.66367,0.422005,-0.61762,g
25.507262526848827,32.80067166374361,3.658906274894227,9.738586735665853,0.645194,0.453277,-0.615032,g
24.425211383646648,34.39683922452704,3.856873591295717,9.606929326179271,0.712174,0.371479,-0.59566,g
23.948637824748058,34.370081104495185,3.860039105007595,9.866794263938905,0.738166,0.335839,-0.585084,g
24.188983929094217,34.001552628928955,3.681120444618579,10.065660118213295,0.754897,0.314443,-0.575548,g
22.132911086680355,35.60854463870135,3.7231749799758793,10.23484773069029,0.753554,0.308313,-0.580602,g
23.344040473610402,33.93617361395327,3.720551406097582,10.002668636695413,0.691748,0.375271,-0.616974,g
23.36598502642711,35.070638258869714,3.7768381953536254,10.158818417881186,0.729754,0.332184,-0.597589,g
24.063276431385276,34.94314919815645,3.712054324108606,10.000492101784594,0.706731,0.342681,-0.618951,g
23.521284450951104,34.174975704222085,3.6996174442535747,10.020521118091125,0.71589,0.350038,-0.604132,g
22.98656699533839,34.91226107447846,3.7376995337420844,10.216476349591884,0.718041,0.347884,-0.602822,g
21.835337379362247,35.71041248496429,3.560133229992112,10.313112374598859,0.722349,0.368511,-0.585159,g
23.28289962700005,34.646098421519255,3.632553526742626,10.186026377564882,0.739358,0.34527,-0.578047,g
22.283871542478852,36.580206589671086,3.570537328481965,10.15640586494911,0.745712,0.29718,-0.59632,g
27.176576555029982,29.366982539280563,3.7057100040100184,9.93266730839244,0.785274,0.319683,-0.530234,g
23.71055525570349,35.254342297083014,4.081986833117091,10.093622042901155,0.787399,0.245599,-0.565407,g
23.043987772189386,36.2446272745113,3.8073030160171655,10.243824812762874,0.816625,0.186708,-0.546135,g
25.150499360699214,32.043433592618804,3.63363495792945,9.830147247607002,0.786233,0.279231,-0.551242,g
26.467518609533908,29.65032175258211,3.5228002881344005,9.849340409900652,0.783993,0.293487,-0.547011,g
19.25542756104589,1.099404676031205,50.424711072351734,9.836032727119823,0.646309,0.158931,-0.746341,h
30.469797411480844,7.362176945028109,69.45352226964606,8.828822328579143,0.674482,0.188143,-0.713916,h
32.4002581287226,5.293824453324583,57.66524284891665,8.302256247970512,0.665405,0.1419,-0.732871,h
32.83668566196131,5.007553135068657,56.48701925498722,8.28876273016855,0.650278,0.129509,-0.748576,h
33.31521545099288,4.735749218362999,56.077853738618614,8.769749341132165,0.649922,0.105509,-0.752642,h
32.41211922206038,5.34595467008112,55.28643434761741,8.799388410368726,0.663805,0.0819656,-0.743401,h
32.0024282291132,4.959494024666472,55.740921796146715,8.30148059445921,0.657758,0.108921,-0.745312,h
33.05530621792075,4.786897096217119,53.258283337401224,8.4278669428029,0.655443,0.0871559,-0.750199,h
34.60579049055847,6.218619203772123,64.22564225421885,8.842672605829538,0.643219,0.157686,-0.749269,h
34.67369006176905,6.161180826967574,62.192402146166046,8.964861848344354,0.628485,0.189929,-0.754277,h
31.345028098699526,5.96634257593566,54.88801601743227,9.169669433038282,0.569754,0.111554,-0.814209,h
35.73085381408497,5.1881412794719655,57.79027241893515,8.401697110351597,0.678987,0.109794,-0.725894,h
31.393311919004375,6.762659819393323,59.44349279331869,8.713221818294116,0.728309,0.118864,-0.67486,h
29.598379722962285,6.065279144711945,62.63579636619182,8.21919734642678,0.7447,0.0453519,-0.665856,h
30.010435606137897,6.039034083956048,57.6332054277618,8.053538152228978,0.748658,0.03877,-0.661821,h
29.250232880734085,7.092373243511423,56.342534323933265,8.24631128639367,0.701308,0.081377,-0.708199,h
27.829621844791646,6.677064532249632,54.362301887387694,8.345194603517324,0.703601,0.0591629,-0.708128,h
32.85715043031026,5.631577587253946,53.09832190889125,8.21630214967223,0.662152,0.0809151,-0.744988,h
33.54908403372199,5.621787450379467,55.893891592559356,8.134335332385337,0.636793,0.079568,-0.766918,h
35.777250151126715,5.103788232689251,52.816849517310935,8.067505556784253,0.621188,0.0969145,-0.777646,h
36.93585360133101,4.563132613182247,51.839615930021445,8.193311797912612,0.653071,0.10693,-0.74971,h
36.429607491185,4.905931040840791,50.7463910408517,7.914114489501697,0.631788,0.109343,-0.76739,h
35.66907281720836,5.141828331947962,52.995832797862484,8.065032501017846,0.616668,0.0967276,-0.781258,h
36.08939775563482,4.982054823884999,53.848475331245844,8.177201028402173,0.633288,0.0908212,-0.768569,h
35.56999965282247,5.500476359092308,53.01265240037665,9.107626552434276,0.63704,0.132333,-0.759387,h
57.18547630544671,9.409699656232942,3.6538334224343636,67.19250321787256,0.100938,0.656384,-0.747644,i
57.5921070995155,9.525054217035551,3.526373334281245,61.91477479343421,0.125716,0.64508,-0.753702,i
59.85906521014479,9.731082395812683,2.3632874441159712,54.298400113966494,0.222422,0.583146,-0.781325,i
65.76701639450641,9.214996032239895,5.897074439713896,54.55580247906023,0.147544,0.547184,-0.823905,i
71.37582589280537,9.108665099605735,4.34377663082725,64.5668209741226,0.0322182,0.497792,-0.866698,i
65.06451727701577,9.02721716184689,4.3469517012525065,57.74487938011434,-0.0322981,0.593309,-0.804327,i
64.40047003684602,8.975229026709005,3.3538151107344785,56.81935622097516,-0.0205746,0.581665,-0.813168,i
72.49064243272281,9.099356247643183,3.8990707013292876,58.679475717230346,0.093086,0.47524,-0.874918,i
69.53072312574689,8.849370842271972,4.6320497374356995,54.84733825792784,0.231807,0.41463,-0.87997,i
78.61512094093145,8.94342074611428,4.763840126757399,59.64618898201655,0.0412394,0.492418,-0.869381,i
65.33206679410117,8.931581428346538,4.990610978387412,52.817788716292306,0.00464211,0.542129,-0.840282,i
64.13665606758158,8.95780194384004,4.672184579157621,52.27204096873544,0.0939692,0.491893,-0.86557,i
69.13807749427117,9.276848517983005,4.370538694353284,52.22034689302935,0.220521,0.372682,-0.901376,i
71.12717331098199,9.287426994259691,4.790717495828784,50.267520332847916,0.184487,0.27168,-0.944539,i
73.0478950575514,8.996827650687788,3.353080812954558,51.05412585343177,0.14977,0.130969,-0.980008,i
72.74436415688903,8.636337356931781,3.617154053338016,48.16435787458695,0.116564,0.12714,-0.985012,i
75.98190097259113,9.109599366889741,2.763972669903847,51.669070121354906,-0.0264064,0.165514,-0.985854,i
