pinchStrength,grabStrength,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,palm_direction,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
1.0,1.0,32.99167975945756,5.711744831823118,4.045868258471924,9.645478113457054,0.6718180562334142,0.6068699015972517,0.5923764491420784,0.5868760443285451,0.5469210902717554,1,-0.192542,0.0703163,-0.978766,-0.152596,-0.97804,0.141961,-0.427447,-0.887666,0.171286,-0.502599,-0.863302,0.045872,-0.712161,-0.698468,-0.0704942,t
1.0,1.0,33.27645862668095,5.461067324272926,3.1474660774691845,9.433823635163243,0.6796261960428664,0.6041738132081426,0.5914809380400169,0.5893869346797184,0.5477025936452916,1,-0.18271,0.0576965,-0.981472,-0.163373,-0.975088,0.150041,-0.441082,-0.880215,0.175123,-0.517359,-0.853876,0.0568814,-0.728184,-0.682014,-0.0678586,t
1.0,1.0,32.686829805236485,5.359456974671371,3.789084045700441,9.460066546989607,0.6954734089018907,0.6151719540936272,0.6011575857911488,0.5946745193554874,0.5552348005409085,1,-0.17482,0.0594169,-0.982806,-0.199105,-0.975678,0.0917001,-0.469177,-0.873272,0.131409,-0.543597,-0.839195,0.0159218,-0.739964,-0.661995,-0.11923,t
1.0,1.0,32.64806249137497,5.1177440323030305,3.596117984466815,9.727962402931944,0.7024923666667849,0.6196564509973069,0.6083107255446626,0.5969860352579962,0.5565316731378378,1,-0.171987,0.0289418,-0.984674,-0.204411,-0.972859,0.108454,-0.473965,-0.87028,0.134052,-0.546668,-0.836625,0.0348122,-0.746872,-0.656378,-0.106531,t
1.0,1.0,32.52790497031604,5.608990685776821,4.055877097432119,10.667161355936324,0.7035017374008234,0.6241483766722745,0.6136145688637002,0.60672708496677,0.564368430782909,1,-0.141507,0.01618,-0.989805,-0.198276,-0.976508,0.0843671,-0.46815,-0.876987,0.108308,-0.536008,-0.84408,-0.0149912,-0.732793,-0.664842,-0.144917,t
1.0,1.0,33.12895231267935,5.957701167262405,3.4960123878515934,10.537802678813584,0.6952302261469555,0.6213325718316054,0.6121715279758503,0.6005061226272024,0.5604072554169092,1,-0.121381,0.0226035,-0.992349,-0.162588,-0.982608,0.0896989,-0.439403,-0.892079,0.105447,-0.50889,-0.860791,0.00832361,-0.716788,-0.685713,-0.126544,t
1.0,0.918275,31.501010891689997,5.951590295163586,2.914626466759429,10.942474850145683,0.7033432361073257,0.6355100425515287,0.6293421144117689,0.6244558951722706,0.5772799687513237,1,-0.048781,-0.0421907,-0.997918,-0.167165,-0.985481,0.0297286,-0.431722,-0.901217,0.0377454,-0.495384,-0.865682,-0.0720323,-0.690642,-0.696764,-0.193734,t
1.0,0.929149,32.55755118520012,4.738534968593709,3.8070112431910252,10.881306059692925,0.7130614660706247,0.6369000150374178,0.6320063428041328,0.6251270175013477,0.5802339572734324,1,-0.0948883,-0.0361268,-0.994832,-0.196522,-0.978643,0.0603096,-0.455512,-0.887824,0.0654093,-0.522547,-0.850936,-0.0534126,-0.709673,-0.679682,-0.185464,t
1.0,1.0,33.59015749265836,4.259774845674092,3.625026519144674,11.086076153838235,0.6891833543689669,0.6115180989112736,0.5976822727757153,0.5996529324621324,0.5589642406901593,1,-0.173448,0.0692373,-0.982406,-0.19042,-0.971288,0.142617,-0.456948,-0.872952,0.170742,-0.537493,-0.842919,0.0242733,-0.744856,-0.657565,-0.113129,t
1.0,1.0,33.58415344519847,5.1316300475568655,3.3800299641553706,10.541347488890631,0.6825528640639253,0.6020492633833889,0.590528625779119,0.5935343025633398,0.5524185713865939,1,-0.134842,0.0448483,-0.989852,-0.193335,-0.967395,0.163614,-0.468879,-0.865309,0.177179,-0.54053,-0.840627,0.0342618,-0.743811,-0.660137,-0.104711,t
1.0,1.0,35.26896156023136,4.722221660394687,3.073745695638015,9.514338135848119,0.6814874506754327,0.600085151165354,0.5891924532677999,0.5936375652117666,0.5511136932924771,1,-0.144963,0.0685307,-0.987061,-0.172103,-0.970949,0.166247,-0.45354,-0.872584,0.181379,-0.527987,-0.84822,0.0418561,-0.735241,-0.670473,-0.0994308,t
1.0,1.0,33.84450489415787,5.737411501912071,2.1881627839316633,9.366572100615373,0.6842226215078957,0.5937958887812895,0.5828753690297739,0.6018857144790413,0.5580589578610079,1,-0.137033,0.037899,-0.989841,-0.146214,-0.971959,0.184167,-0.437024,-0.877784,0.196225,-0.510222,-0.859504,0.0304379,-0.713743,-0.691677,-0.110245,t
1.0,1.0,30.400932471735267,6.371603102389139,2.4770549870964267,10.143119780427874,0.679681599109728,0.6084675093223544,0.596769573913943,0.6092874067656586,0.563415522078093,1,0.0118906,-0.0776704,-0.996908,-0.138446,-0.984044,0.111761,-0.413387,-0.901619,0.127259,-0.482547,-0.875746,-0.014744,-0.688664,-0.713838,-0.127194,t
0.812872,0.0,10.308498450432129,3.1733117346292623,12.768570637732257,6.203327909761058,0.5803974544430489,0.9092833411338495,0.9263653452879994,0.4466675573217109,0.43206284476764767,1,0.293748,-0.378244,-0.877863,0.103541,-0.265565,-0.958517,0.0883066,-0.31617,-0.944584,-0.0628401,-0.903987,0.422917,-0.180382,-0.928275,0.325218,u
0.974225,0.0,10.570333853842703,3.5552766309977244,14.911279110261923,4.664535660400576,0.553257404767005,0.9077696966936393,0.9250528839945849,0.44009142075210395,0.4250458935425411,1,0.388784,-0.368743,-0.84432,0.11607,-0.275537,-0.954257,0.103301,-0.334276,-0.936797,-0.064528,-0.877086,0.475979,-0.194469,-0.895253,0.400879,u
1.0,0.0,10.910314257362415,3.3946013241716084,12.14034019038845,3.549331674978566,0.5207964065960355,0.902222623720942,0.921211783589358,0.4405366781124504,0.42898135213334376,1,0.417634,-0.34474,-0.840676,0.130224,-0.296373,-0.946153,0.11361,-0.352995,-0.928702,-0.0623265,-0.891499,0.448714,-0.204864,-0.907652,0.366331,u
1.0,0.0,9.266828726334214,3.4374351605479934,14.626095892218073,2.6889842211249904,0.5055428713437472,0.9036174121562286,0.9221127714355954,0.43964048251891047,0.427147484765311,1,0.481034,-0.361578,-0.798667,0.125537,-0.294558,-0.947352,0.109651,-0.352708,-0.929287,-0.0978143,-0.875512,0.473193,-0.248491,-0.882156,0.400067,u
0.94319,0.0,10.283791074978236,3.2505789450930744,15.42264923259085,9.318484123335391,0.5523971664190701,0.8992770858686175,0.9183803126408825,0.4344944884931706,0.42675933785650666,1,0.319582,-0.359526,-0.876703,0.136862,-0.306264,-0.942057,0.122096,-0.36134,-0.924406,-0.11131,-0.862369,0.493892,-0.383471,-0.83845,0.387235,u
1.0,0.0,8.43479021739308,2.4182801922279236,16.180666691134185,10.65331660822462,0.5594187332265796,0.8976743017567549,0.9185606037885721,0.4337344632234628,0.426160812159551,1,0.384288,-0.370424,-0.845641,0.143525,-0.326505,-0.934235,0.128304,-0.365422,-0.921957,-0.135918,-0.852955,0.503979,-0.42484,-0.816827,0.390262,u
0.771023,0.0,15.733262139651115,3.647022929008874,19.063416944328456,4.571477846975497,0.5643687337428228,0.895987361681466,0.9166174560833926,0.4237852811884225,0.41427362990490135,1,0.287465,-0.33913,-0.895743,0.138408,-0.310837,-0.940332,0.127102,-0.373097,-0.919045,-0.067741,-0.821332,0.566414,-0.32056,-0.814138,0.484171,u
0.777542,0.0,17.466240015893348,4.313754159466499,18.41456297854299,1.4764753196265976,0.5695616104756507,0.8897756625451638,0.911074012509963,0.4154353236539661,0.40720413277733214,1,0.31305,-0.302207,-0.900373,0.149907,-0.307099,-0.939797,0.133175,-0.381218,-0.914843,-0.0479923,-0.818572,0.572396,-0.244384,-0.832953,0.496453,u
0.917838,0.0,11.532212738682654,3.8965254174202273,14.863589955699512,5.811707933746482,0.5596308355495798,0.8993454382417635,0.9184589902391679,0.43175700280053214,0.4220614483525152,1,0.36676,-0.36256,-0.85676,0.122218,-0.302858,-0.945167,0.10879,-0.368869,-0.923093,-0.0790341,-0.863825,0.497555,-0.201099,-0.888374,0.412735,u
1.0,0.0,8.610590394651094,2.789491180054691,19.472433376368688,2.929175784002389,0.5500475765851998,0.9036302395982042,0.9236484249101466,0.4334242847405449,0.4257204374479651,1,0.394665,-0.402617,-0.825917,0.0958086,-0.310599,-0.9457,0.0767138,-0.355143,-0.931659,-0.120068,-0.832536,0.540803,-0.311146,-0.837375,0.449434,u
0.938826,0.0,9.520643099118946,2.302297145335689,19.77475204909233,2.576813256639749,0.5688019575810803,0.9080348035925263,0.9276034678668187,0.44594090126120683,0.4333631447543613,1,0.293858,-0.429997,-0.853669,0.0867726,-0.297884,-0.95065,0.0754374,-0.336257,-0.938744,-0.16236,-0.852754,0.496437,-0.353574,-0.836257,0.419117,u
0.964752,0.0,10.947808319036907,1.6774538842647706,18.243589862039258,1.7341532755964517,0.5741917174127559,0.9103118438154437,0.9304880606586755,0.45992260781263405,0.4431158044281241,1,0.279118,-0.464105,-0.840654,0.0749462,-0.299859,-0.951035,0.0642033,-0.326235,-0.943106,-0.201581,-0.870663,0.448676,-0.373669,-0.84783,0.376238,u
1.0,0.0,11.69301113604311,2.313523577373744,18.93683783947485,1.8463510928282003,0.5628622425151728,0.9119435019979554,0.9312339683099504,0.4608828977938193,0.44502841323375164,1,0.300907,-0.470221,-0.829667,0.0811071,-0.291911,-0.953,0.062037,-0.330728,-0.941685,-0.206143,-0.866194,0.455206,-0.372113,-0.850201,0.372411,u
1.0,0.0,12.034261754432572,2.089666573629892,19.41775379089134,0.8700745368674301,0.5623106994292607,0.9120026067468332,0.9319175847992163,0.46449604861176563,0.4465076231330827,1,0.321175,-0.46844,-0.82305,0.0938013,-0.279885,-0.95544,0.0802719,-0.316262,-0.94527,-0.229216,-0.870963,0.434607,-0.393806,-0.845278,0.361139,u
1.0,0.0,12.60033373212661,2.5434156297424453,19.207152249155342,2.688561590719136,0.5417588183912351,0.9124282151936018,0.932036889366984,0.4605483719938216,0.44660163123915136,1,0.236594,-0.454402,-0.858803,0.0837496,-0.271,-0.958929,0.069873,-0.314449,-0.946699,-0.191464,-0.870432,0.45353,-0.36378,-0.856484,0.366196,u
1.0,0.0,11.989048253522956,3.2385745394275163,21.983101123910743,2.63550512375271,0.5335762602148297,0.9112250216526404,0.9304740956221114,0.4448723766477228,0.43412486909696785,1,0.407948,-0.439296,-0.800373,0.092541,-0.266547,-0.959369,0.0790069,-0.323656,-0.94287,-0.165574,-0.833766,0.526707,-0.353057,-0.825636,0.440087,u
1.0,0.0,11.688329248161976,2.6458051484847482,20.43501809839474,3.458427730508661,0.546480327860554,0.9076912288718735,0.9297504289885317,0.45248435868955783,0.4397983016964094,1,0.364205,-0.461448,-0.808962,0.107388,-0.281308,-0.95359,0.0856187,-0.325474,-0.941667,-0.216474,-0.849829,0.480551,-0.409709,-0.822106,0.395324,u
1.0,0.0,13.438631939924614,2.3077993802555405,22.799763888889252,1.4875106270494651,0.5493172155934181,0.9079862496623416,0.9315045306674267,0.45527300295205697,0.43942822985244073,1,0.369923,-0.481849,-0.794342,0.098935,-0.275684,-0.956143,0.0840836,-0.313003,-0.946023,-0.218148,-0.838031,0.500115,-0.39958,-0.81127,0.426822,u
1.0,0.0,12.417573771465445,3.151954035617753,22.341096618481725,1.1977168791054122,0.5385859510497837,0.9066621627374064,0.9287688380918449,0.44711320514590897,0.43176035501253424,1,0.472201,-0.446971,-0.759766,0.105332,-0.275964,-0.955379,0.0864198,-0.329079,-0.94034,-0.18712,-0.829493,0.526239,-0.355742,-0.816445,0.454825,u
0.926646,0.0,13.29162721891103,3.4921211606498024,21.81805833063279,1.4652964561613915,0.5676712682210387,0.9046110544400815,0.9285748212502055,0.4450729954258045,0.43279111019897804,1,0.272044,-0.444421,-0.853511,0.11305,-0.268358,-0.956663,0.0991407,-0.32818,-0.939398,-0.170953,-0.830118,0.530735,-0.355035,-0.817656,0.453199,u
1.0,0.0,10.98688419400486,3.551000142981161,24.601718742791206,1.1960417313983567,0.541446511930542,0.9062233398840492,0.9261847133435395,0.43217566712274735,0.42048093856245133,1,0.429331,-0.389739,-0.814726,0.105841,-0.263246,-0.958905,0.0890919,-0.322331,-0.942425,-0.153422,-0.81121,0.564269,-0.345408,-0.803339,0.485118,u
1.0,0.0,10.683233295923324,3.554295708947787,24.167709434082315,1.59807437961529,0.5484075326597668,0.904664241101957,0.9228918485236863,0.4275188059670094,0.41481145128319896,1,0.43126,-0.38521,-0.81586,0.08822,-0.276705,-0.956897,0.0778275,-0.335566,-0.938796,-0.148814,-0.806749,0.571848,-0.362556,-0.789012,0.495997,u
1.0,0.0,10.488114791968528,3.0938811243550077,23.373261410510565,0.6900813595199957,0.5253447099611867,0.9058136452068031,0.9244293240793908,0.43526303884333384,0.41950103294304064,1,0.458477,-0.419911,-0.783246,0.0733902,-0.279238,-0.957413,0.0570514,-0.3274,-0.943162,-0.204105,-0.81786,0.538002,-0.385497,-0.789209,0.478059,u
1.0,0.0,11.694049860844448,2.873470972110476,21.161606247584164,4.329443061606693,0.5327863109985707,0.9088844817158607,0.9273818948951402,0.4515754402360171,0.42824959811959246,1,0.426356,-0.442991,-0.788657,0.0483408,-0.262406,-0.963746,0.0378618,-0.308118,-0.950594,-0.208656,-0.853259,0.477924,-0.345361,-0.83122,0.43566,u
1.0,0.0,12.530127492957838,3.519740592016605,20.743104952127773,2.0934260980280515,0.5279464433802051,0.9087398495659884,0.9277262483876372,0.45035526716256635,0.43049324299643327,1,0.405027,-0.427319,-0.808301,0.0545114,-0.254187,-0.965618,0.0415627,-0.313612,-0.948641,-0.174342,-0.855615,0.487368,-0.333137,-0.838877,0.43047,u
0.983296,0.0,43.55556193819342,21.30908591893861,18.923369732312022,9.9837919868373,0.5534180000383437,1.0,1.0,0.5329852224462099,0.4798617636051601,1,0.763309,-0.562934,-0.316963,-0.186036,-0.13204,-0.97363,0.151025,-0.286222,-0.946186,-0.235652,-0.918213,0.318361,-0.368074,-0.892011,0.26237,v
0.967996,0.0,42.64271045799047,17.757719626253493,21.42493105497616,9.445203871154826,0.5556933513845561,1.0,1.0,0.5351242280486321,0.4797951502607026,1,0.733188,-0.602138,-0.316014,-0.165967,-0.176468,-0.970213,0.118874,-0.291949,-0.949018,-0.246372,-0.907898,0.339149,-0.383298,-0.875158,0.295263,v
0.971787,0.0,43.09189359874198,17.428538507038265,18.899445275326652,7.121627769910538,0.5473691647323358,1.0,1.0,0.5324766630634151,0.4858028199161712,1,0.776427,-0.552327,-0.303474,-0.172377,-0.214739,-0.961339,0.116872,-0.293749,-0.948711,-0.190527,-0.921794,0.337632,-0.318166,-0.914411,0.250245,v
1.0,0.0,43.188037224854035,18.709937648957293,20.484830424472666,9.32629113900425,0.5434927783945102,1.0,1.0,0.5269637614577801,0.48322210445524166,1,0.803713,-0.518461,-0.291965,-0.194408,-0.233704,-0.952674,0.120918,-0.295758,-0.947579,-0.173696,-0.906266,0.385371,-0.291849,-0.913377,0.283841,v
0.966846,0.0,41.555779492294214,16.779043433170354,20.935011671223286,8.946999932008138,0.5569001534861299,1.0,1.0,0.5328073309950843,0.48300469798649176,1,0.69778,-0.6085,-0.377931,-0.163362,-0.185096,-0.969047,0.116652,-0.248,-0.961711,-0.24295,-0.918626,0.31161,-0.371677,-0.898218,0.234648,v
0.933231,0.0,39.60262569796481,18.62596916420377,22.511292722253668,9.245680676271975,0.5712027376746006,1.0,1.0,0.533074839977042,0.4824303057391771,1,0.381747,-0.677658,-0.628529,-0.176399,-0.187417,-0.966312,0.132413,-0.267252,-0.954486,-0.333462,-0.881517,0.33426,-0.455695,-0.851763,0.25854,v
0.922047,0.0,40.44872663867003,26.42586230587918,18.802506675404942,8.86607255950076,0.5599279489963741,1.0,1.0,0.5361518955498633,0.48576632504166295,1,0.190826,-0.608735,-0.770083,-0.221363,-0.157839,-0.962333,0.213676,-0.285993,-0.934104,-0.295029,-0.889619,0.348621,-0.425533,-0.853513,0.300728,v
0.839209,0.0,36.719253617413855,25.40144166651987,19.562762957260727,8.659515010630463,0.5304612779064981,1.0,1.0,0.5473848713104221,0.4896521425727423,1,0.1062,-0.601338,-0.791905,-0.227753,-0.18115,-0.95672,0.191826,-0.29878,-0.934844,-0.286136,-0.892757,0.348009,-0.426715,-0.840796,0.333133,v
0.786371,0.0,42.50371573274903,26.05577435873825,12.597011539151609,10.994298029252136,0.5128456266027365,1.0,0.9992488259730886,0.5355554860547083,0.49327342391752227,1,0.516087,-0.583282,-0.627245,-0.227047,-0.161145,-0.960459,0.200483,-0.295726,-0.933998,-0.202231,-0.953116,0.225105,-0.323535,-0.943217,0.0752817,v
0.738455,0.0,43.85433924163237,24.54140943039149,13.508489442369704,10.115155762282745,0.5058548241106386,1.0,1.0,0.5447139681126082,0.4982410928122791,1,0.515175,-0.614691,-0.597285,-0.2286,-0.159846,-0.960308,0.172501,-0.293483,-0.940272,-0.202745,-0.959475,0.195711,-0.338217,-0.938974,0.0627522,v
0.939866,0.0,42.617399656706596,25.187095367454074,14.65776815625049,11.200691648818227,0.5263161683275599,1.0,1.0,0.5394508764555689,0.48696825287763534,1,0.494419,-0.620216,-0.609001,-0.231558,-0.199904,-0.952061,0.18668,-0.309417,-0.932422,-0.242194,-0.920561,0.306447,-0.373497,-0.900932,0.220956,v
0.950966,0.0,41.44848373506269,24.06768210709651,14.067012265158846,12.709596861961455,0.5349282643748963,1.0,1.0,0.5369648744939658,0.4895931414691398,1,0.508569,-0.59058,-0.626556,-0.247618,-0.250038,-0.936038,0.158745,-0.32041,-0.933883,-0.167942,-0.934266,0.314552,-0.289372,-0.943273,0.162786,v
0.938141,0.0,40.26946635196832,22.881431617087188,14.422940065508062,11.186476215961038,0.5341646619474769,1.0,1.0,0.5357067916113091,0.48690633302106057,1,0.539394,-0.609876,-0.580607,-0.238137,-0.271903,-0.932395,0.147437,-0.340847,-0.928486,-0.218497,-0.920518,0.323891,-0.343686,-0.914062,0.215338,v
0.92259,0.0,41.35991090209064,22.96000788583578,15.171540485143478,13.430327684982693,0.5294993905413317,1.0,1.0,0.5356300484523492,0.49055398373248366,1,0.513723,-0.584458,-0.628091,-0.247027,-0.23805,-0.939313,0.137781,-0.321216,-0.93693,-0.177305,-0.933455,0.31181,-0.295624,-0.943402,0.150332,v
0.977967,0.0,39.88410343798473,22.72755926108266,15.645233306704188,12.96721575237743,0.5240833594706629,1.0,0.9989125294308685,0.5274421803023084,0.4827466448876976,1,0.507935,-0.568807,-0.646886,-0.244488,-0.25224,-0.936269,0.135492,-0.337567,-0.931499,-0.1893,-0.916386,0.352706,-0.302452,-0.92577,0.226877,v
1.0,0.0,40.033985661359836,21.802996699465503,19.187256628840075,11.027653568804306,0.5189475411501184,1.0,0.9986200665914426,0.5187911741258847,0.47337954708539953,1,0.489776,-0.561539,-0.666928,-0.247436,-0.247181,-0.936844,0.116369,-0.331632,-0.936204,-0.217486,-0.883484,0.414917,-0.328588,-0.87863,0.346466,v
0.895399,0.0,30.61355512796132,21.539492737679424,20.636564228807316,10.332622509479481,0.5491712577557686,1.0,0.9988831444456893,0.513456343283167,0.4681783507314626,1,0.218851,-0.623943,-0.7502,-0.254734,-0.254435,-0.932938,0.10273,-0.347608,-0.931995,-0.238014,-0.855603,0.459666,-0.350394,-0.841017,0.412208,v
0.868277,0.0,28.565187882541917,21.38953240134111,19.114304265429176,10.733215743636265,0.541527641566355,1.0,0.9970757462962073,0.5142172230227763,0.469521245612188,1,0.144111,-0.581527,-0.800662,-0.236692,-0.262232,-0.935527,0.117276,-0.357896,-0.926367,-0.246719,-0.867457,0.432028,-0.356251,-0.853036,0.381334,v
1.0,0.0,36.6809348640141,21.6155647620484,17.914090167833606,11.65139137698226,0.5276461496519023,1.0,0.9965678532323947,0.5150572084235068,0.469853034365316,1,0.440052,-0.561454,-0.700802,-0.231823,-0.259733,-0.937442,0.127244,-0.351743,-0.927408,-0.208445,-0.889032,0.407643,-0.317191,-0.881642,0.349424,v
0.820356,0.0,38.06229218284394,21.666594526160484,15.419393401261122,13.544370748715282,0.4933404249463383,1.0,0.9974567222499372,0.5281467482162179,0.4846139507514205,1,0.543359,-0.562586,-0.623104,-0.234111,-0.24987,-0.939551,0.126161,-0.338159,-0.932594,-0.191987,-0.931879,0.307804,-0.304652,-0.938485,0.16258,v
0.886087,0.0,39.90303226224168,21.927370957164467,15.693729308692529,14.08235729774813,0.5116889138608625,1.0,0.9983575816274448,0.5324535731120882,0.4864811016770617,1,0.52084,-0.566461,-0.638629,-0.235176,-0.239713,-0.941929,0.12907,-0.330591,-0.934907,-0.20041,-0.937416,0.284758,-0.314268,-0.941002,0.125505,v
0.820505,0.0,40.28127073437897,21.983741722873134,14.828002708518351,12.803521537372164,0.5206108487421778,1.0,0.9995482187425767,0.5390009842496692,0.49090193320652237,1,0.507385,-0.591953,-0.626221,-0.234471,-0.218496,-0.94725,0.131506,-0.303655,-0.943663,-0.227177,-0.949998,0.21423,-0.352573,-0.933849,0.0601451,v
0.776368,0.0,40.20078663870868,22.65829873159355,13.989026023897217,11.805397717499474,0.5268215653120875,1.0,1.0,0.5443429969465556,0.49513844211202207,1,0.519987,-0.615035,-0.592744,-0.191381,-0.219759,-0.956598,0.185833,-0.304695,-0.934145,-0.242842,-0.955799,0.165759,-0.372493,-0.927893,0.0162123,v
0.893696,0.0,42.768999815995095,21.67619812027046,15.186529116122303,9.1793733061805,0.5280027938081899,1.0,1.0,0.5378458183811927,0.4910261355810249,1,0.50175,-0.608617,-0.614681,-0.183362,-0.19283,-0.963948,0.178915,-0.270676,-0.945899,-0.252257,-0.936804,0.242415,-0.374416,-0.918786,0.125083,v
0.733185,0.0,41.74225739311336,20.449617104737364,13.25025531447419,7.949702692802225,0.5384814880014204,1.0,1.0,0.5489169174415784,0.5020483066350466,1,0.508709,-0.646961,-0.568029,-0.169438,-0.197993,-0.965448,0.17099,-0.275776,-0.945891,-0.250962,-0.962173,0.106026,-0.375513,-0.925707,-0.0453496,v
0.0,0.0,42.33818029762547,13.137799116252873,19.805958032366235,7.650574977649956,0.5718060641699252,1.0,1.0,0.9916879377770362,0.8545353314348052,1,0.405553,-0.643749,-0.648933,-0.243805,-0.0245683,-0.969513,-0.0229375,-0.0272122,-0.999366,0.279199,-0.180977,-0.943025,0.149492,-0.134719,-0.979542,w
0.0,0.0,39.274332972611006,11.147811962970813,19.499349341348893,7.030450550541042,0.5648604764620535,1.0,1.0,0.9882207320578419,0.8502078937615757,1,0.437975,-0.647027,-0.624126,-0.21288,-0.0523095,-0.975677,-0.0280902,-0.0468086,-0.998509,0.263537,-0.208589,-0.941827,0.13776,-0.172627,-0.975306,w
0.0,0.0,37.3753494862201,11.543313123302372,19.504476715871533,8.0697253034359,0.5501151323609094,1.0,1.0,0.987399236918169,0.84844438616,1,0.471347,-0.654826,-0.590792,-0.226867,-0.0716249,-0.971288,-0.0362565,-0.0734663,-0.996638,0.25802,-0.227988,-0.938854,0.132649,-0.160757,-0.97804,w
0.0,0.0,37.02111037922181,9.507513400587147,18.928321816756885,6.849673822105722,0.5550229845426875,1.0,1.0,0.9855642345491317,0.845569247067874,1,0.434428,-0.637756,-0.636034,-0.176251,-0.0833126,-0.980813,-0.0203192,-0.081617,-0.996457,0.26378,-0.234592,-0.935621,0.13393,-0.21336,-0.96775,w
0.0,0.0,36.39458065126541,9.234435335948305,17.92534615644562,5.183638244965467,0.5487925026006278,1.0,1.0,0.9883467077659668,0.8530897311019114,1,0.442133,-0.720355,-0.534422,-0.169814,-0.130134,-0.976846,-0.0231503,-0.0965434,-0.995059,0.265097,-0.205629,-0.94204,0.157768,-0.192399,-0.968551,w
0.0,0.0,35.87410996967901,8.224978649502475,18.05200503378347,7.703747127576567,0.5562266485918614,0.9996497809408895,1.0,0.991649845729324,0.8529353623979751,1,0.432834,-0.701721,-0.5659,-0.142078,-0.104423,-0.984332,-0.0111006,-0.0950928,-0.995407,0.268405,-0.22678,-0.936232,0.129981,-0.181984,-0.974673,w
0.0,0.0,38.238092127386224,9.692367196104946,18.32352949339302,7.143134385932741,0.5603689258068227,1.0,1.0,0.9913104940070098,0.8535788478150647,1,0.417939,-0.696642,-0.583109,-0.163163,-0.0983457,-0.981685,-0.00549503,-0.0896665,-0.995957,0.276463,-0.226832,-0.933871,0.148276,-0.182827,-0.971899,w
0.0,0.0,46.57711729701576,19.2431723087757,18.06097513343406,7.483888058015452,0.5546493106890517,1.0,1.0,0.9951986471281422,0.8595049258578983,1,0.351062,-0.744048,-0.568461,-0.317394,-0.0489837,-0.947028,0.00610702,-0.0981038,-0.995157,0.286272,-0.229053,-0.930367,0.156023,-0.176506,-0.971855,w
0.0,0.0,40.20548667580332,19.632176811486083,19.535173520374563,13.246318778936649,0.5189166319538681,1.0,1.0,0.9943872178343084,0.8502551304306181,1,0.462147,-0.660994,-0.591191,-0.347635,-0.0719915,-0.934862,-0.0210085,-0.120953,-0.992436,0.272321,-0.266541,-0.924553,0.0808391,-0.141217,-0.986673,w
0.0,0.0,39.00728659137292,18.320703158483614,18.678440389550545,10.730283844592597,0.5290340555663763,1.0,1.0,0.9920511163421151,0.8489401303689095,1,0.457562,-0.685545,-0.566273,-0.332766,-0.113045,-0.936209,-0.0259385,-0.138433,-0.990032,0.259902,-0.27217,-0.926485,0.0964882,-0.18217,-0.978521,w
0.0,0.0,37.14313990466945,19.595201628801867,19.297298754721947,14.078039752568685,0.5335425521423153,1.0,1.0,0.9871201270440866,0.8394892799111636,1,0.447534,-0.597065,-0.665752,-0.353207,-0.105763,-0.929548,-0.0283065,-0.155253,-0.987469,0.254628,-0.307394,-0.916883,0.0519099,-0.17815,-0.982633,w
0.0,0.0,38.46599264433152,19.350586910716753,19.485946836817707,13.873222048076434,0.5511877151048011,1.0,1.0,0.9876110007908154,0.83975019972823,1,0.501654,-0.624353,-0.598772,-0.347764,-0.124782,-0.929241,-0.0270798,-0.17011,-0.985053,0.265693,-0.308456,-0.913379,0.0633368,-0.185315,-0.980636,w
0.0,0.0,36.54428878479981,18.9240273188997,19.064394118191508,14.085934213423666,0.5499565002833987,1.0,1.0,0.9896775939488912,0.8416672346555208,1,0.466251,-0.620801,-0.63025,-0.341709,-0.130586,-0.930689,-0.0270499,-0.16251,-0.986336,0.266251,-0.288828,-0.919613,0.0648392,-0.153993,-0.985942,w
0.0,0.0,36.948820593064085,18.86931212332385,19.325316988290346,13.81553581297611,0.5362101978784523,1.0,1.0,0.9908466695502054,0.8436462473527069,1,0.464108,-0.615043,-0.637437,-0.334183,-0.110178,-0.936046,-0.0194764,-0.134994,-0.990655,0.274456,-0.271248,-0.92255,0.0772436,-0.138223,-0.987384,w
0.0,0.0,35.71524850968908,18.462099831510148,19.542401078337843,13.979140774324575,0.5259879099524938,1.0,1.0,0.9902498063538733,0.8430331990966479,1,0.540714,-0.633391,-0.553574,-0.333064,-0.11724,-0.935587,-0.0251153,-0.1387,-0.990016,0.267878,-0.285942,-0.920043,0.0679235,-0.152988,-0.985891,w
0.0,0.0,35.40482246697587,18.33115832837091,19.18103370111363,14.637824495282576,0.5313448921040567,1.0,1.0,0.9887193622691562,0.8410968305953703,1,0.535365,-0.617027,-0.576769,-0.326081,-0.107212,-0.939243,-0.0238556,-0.162768,-0.986376,0.267269,-0.297062,-0.916691,0.0626866,-0.152041,-0.986384,w
0.0,0.0,38.81507961556783,18.488568122017252,20.103838105733686,14.858904105176965,0.5576573595722276,1.0,1.0,0.9887113269771137,0.8405334672598266,1,0.418527,-0.606192,-0.676289,-0.334642,-0.0812247,-0.938838,-0.031404,-0.148386,-0.988431,0.267717,-0.300064,-0.915581,0.0612312,-0.150255,-0.986749,w
