thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,palm_direction,label
77.26462318816345,31.62406597042684,24.428085672464388,6.680621757149425,54.89184910337122,73.12687835657492,55.28176053323863,77.02897887928914,55.68737476305943,77.00995827290441,1,d
73.15898127633336,31.989204719055405,23.173412562083666,7.57051730996147,55.99540693530927,72.4727857257759,56.05117182755965,76.3009939267376,55.24086667180568,76.59961196568743,1,d
74.39199063955165,30.74379837024063,23.19529269198413,7.49717457336049,49.07449807745939,66.5335083162585,53.180320086084,72.44136905978594,49.85003858769605,72.98251646341826,1,d
71.80439595901335,37.617464775093566,25.995426881965884,6.800842737413466,61.24640953707807,80.32142090265377,59.66242326938594,81.16978225166893,55.98374235176973,77.25280908729509,1,d
78.79776639407089,31.70716411260289,26.403371306262148,7.35612151601994,50.31075694458925,87.87107440362486,53.00204920093494,81.24588610242716,51.5844423173103,78.38880264187034,1,d
80.5381781234729,32.366409026176285,28.031190342950545,7.753105273846189,55.976361713099905,80.2696175552118,55.938268456629515,79.42905467329162,55.07772026143025,79.58788815898107,1,d
77.14067280180284,31.566532853135097,26.570663865241794,7.676583355799326,48.87047418288633,77.48423626475937,49.84025104299478,80.11376288591973,48.31804228789465,76.1891666205936,1,d
79.53765871611903,32.05761166670135,28.696355988562104,7.57738773526089,51.515188220059855,84.08460120147609,54.510058844230315,80.78656091175773,52.84246988695168,79.53724307205236,1,d
70.40110440927997,27.901543586072197,28.60072278521719,75.91007421485058,16.812234885977272,76.45821803318934,12.834204506664078,67.65183668615624,13.21297770170745,63.596233876305135,1,e
70.4789356707979,26.767071322501664,28.771380172496272,75.89335703098273,16.804391875168754,76.0480540282044,12.989405645548711,66.95070251817322,13.652952905405686,62.651760391589036,1,e
70.11665501972267,36.337763952229956,30.564364260512313,74.93771130543901,18.506601935308044,74.97314954124785,14.385492877552771,67.56958528308914,15.490080861722284,61.58034989083837,1,e
69.4110212801812,43.72265468046269,36.14863897321023,73.21869136441073,26.30915609395088,73.43761886648599,21.06939763029876,69.90116032771652,19.10029324752314,65.05326403930927,1,e
69.06823389862566,40.34185081738332,37.575255722000605,71.81870872134515,26.33154337799561,70.90078897769769,23.03118133489539,67.31174053696726,21.604974776428534,62.65543289680001,1,e
69.05061162903108,42.967569733657335,36.83016769649034,69.38476468621923,26.57509584154744,70.48690138973225,22.34935892597138,67.09256360634852,19.82479330088837,63.01336752310149,1,e
67.47841516065971,42.639067711492594,36.674285364579035,72.64950743257597,27.76126586613253,71.812738923268,21.595954124834925,67.77737263683198,19.69887942195479,63.001633933454826,1,e
68.97991522026678,44.34718843968469,39.15458140357206,70.7413259737667,28.776287574422373,70.76529260569401,22.002309301176833,66.58734343728123,20.10044067447614,62.06255416549973,1,e
69.6359359919773,44.166011848601734,35.96821719840762,73.88322160397075,25.591956876671006,73.70894729635498,19.435794713764952,69.90647579125395,18.158219317617167,64.79138990341625,1,e
69.10081834870098,44.69011254006855,34.91595509232125,73.64599240954774,23.157959258354992,74.62740238375154,17.22373440711758,71.48712843181814,16.753360066801207,66.16228454659274,1,e
68.78607370964949,44.69057094775416,32.68432154429809,75.0962044508821,21.152833914130035,76.5582087154139,15.065699555615428,72.97662030208947,14.351294819484968,67.96719124605549,1,e
68.99154861545628,44.69105450494122,39.614765848571714,73.74218806239573,26.861979191117715,73.32795903705414,20.497780836999777,68.11883931724739,19.588926495122948,63.72499744591989,1,e
68.51287023321805,43.1127686729417,38.2080052286939,76.6167237861473,29.468618890643825,74.90160755993678,21.715169145229815,69.76741177785321,19.61556061404126,64.48028828601431,1,e
70.58417055703295,27.116255933883583,28.926149459659936,74.72874624443004,17.830928497105447,73.62825625369088,16.392424387633806,64.21599220211328,17.355125278767687,60.74166183421241,1,e
69.535319628976,44.69066339552136,38.82222390777348,72.45911950891383,26.64098808441679,73.13121018659965,21.069926404516647,67.93345875165969,19.57309072114555,64.03854883550706,1,e
69.5968297867469,44.690956211592,36.240045342028026,73.45892411409622,24.204170673034366,74.61697194641087,18.32296602128891,70.54566852588827,17.945032421228817,65.94500415633173,1,e
69.89320377496107,43.965056761925325,38.104268915251495,67.74298882008505,27.4309862114746,69.06285931337507,23.008392524430153,65.52951966315075,23.048948049059607,61.07893371161483,1,e
67.40436225406792,39.54281043412965,34.74230003332616,70.66704967446043,24.619372216473884,70.16271002361269,19.124169574432134,66.02060541665628,17.910133343412934,61.038900574567656,1,e
69.18777762015871,39.95383845043854,37.10911499842275,73.06349815274811,27.871941725586098,70.57384774984847,23.362596074987806,66.63417805158828,22.39396063235347,61.55945280715201,1,e
69.61788519721881,40.6034736048158,36.631130864318415,71.70134920531564,26.84761422752952,71.38344343709412,21.667324110882976,66.52569564284285,21.362157753362556,61.43873190895813,1,e
68.40999839519603,40.17091257556841,36.298142574171735,72.65752120910568,27.44076117782474,69.69430415641791,23.515230224141046,66.2040598447514,22.142572223723075,60.95284835646545,1,e
69.60110530842094,43.115566018055276,36.5624167341786,72.26717893090742,24.90764820575219,73.06999787267922,19.366154637900774,68.4252180430131,20.186242883348392,63.51404526727617,1,e
71.86837413888757,36.67749729060857,37.025725888637574,73.81834748873885,26.984176227122177,72.3908118053793,22.572210783831192,67.44477708354907,21.205703891837057,62.5702752316589,1,e
70.43544804315184,37.29925825220239,35.07667002124981,72.0315596104622,23.164999406749953,72.8903074273515,18.059290043674643,67.94076260905453,19.036684616179905,63.22954855112158,1,e
71.79081398990319,37.93463017099896,34.91274330479456,76.54123316956849,24.079851679915222,75.03629526214486,18.68233873006212,70.10443108200512,18.336498708666383,64.44695884573186,1,e
78.21361661145889,18.87085925397137,89.63944676471131,76.84619120221173,90.9128391889627,76.73698282823727,93.46962179278447,76.62623524313925,69.47222931730388,73.54437127177533,1,a
78.23888073997617,20.944695570833712,89.28732206714913,80.26271225131579,90.48471751776921,80.30534976088902,93.17134564678251,80.10399687996991,69.52350921168697,73.54482332240022,1,a
78.14605104949362,16.1395550846372,88.77142137629298,83.82695928324802,89.72326899121832,83.8296040609651,92.94726120113833,83.75449088062656,69.55240865254683,73.54528151985873,1,a
78.28626688792049,18.113698786426543,89.4652935058223,84.85995964187681,90.78774607491789,84.82369526238074,93.39132168806866,84.79005989298376,69.5672741624489,73.54522361680823,1,a
78.26897319237663,23.606235994274602,89.64405803201738,84.79905985230505,91.16813019448033,84.72870792428553,93.58986202444194,84.7670909713209,69.57004094563067,73.54562289555372,1,a
78.25158523575163,16.41211852306785,89.78137028161836,85.07833240040388,91.22643367650488,85.08191916026512,93.49054550445794,85.10098377080915,69.57215604021627,73.54530023451547,1,a
78.21672287378539,24.05895954812405,89.26471528381093,84.78355681552695,90.25106264193549,84.71368851813605,92.86109917051485,84.69568210533573,69.57375202510245,73.54546958487286,1,a
78.12644221550512,18.811929687454167,89.38037462094643,84.91484186750223,90.73351746492433,84.92901851359107,93.38615679460685,84.94803670168676,69.57726065199022,73.54635958017832,1,a
78.00834491571884,25.431746675778044,90.49232099623252,84.29283493116814,91.94237754427336,84.21062754138569,93.18128405432775,84.22389111193341,69.57731689727879,73.54557283946454,1,a
78.22061724765277,22.94179611433334,89.8564857630351,85.08741231767591,91.0713571061905,85.13386439997043,92.5737641466619,85.20024573424722,69.57874841164247,73.54530339116319,1,a
78.15784766909955,24.88576286495198,89.80607030740232,85.00595819768029,91.31657172760401,84.96181959346454,93.03246715413242,84.94226647155286,69.57905016456714,73.54544619931605,1,a
78.22195854298563,22.903501654811976,89.49363959521276,84.91407138069054,90.51192631993739,84.84611985209266,92.56264999914295,84.85419945111308,69.57949130362557,73.5454729720503,1,a
78.14964540970692,22.89619096786631,89.79976858579658,85.02311612310355,91.13411156493925,84.95592239237027,93.18216133676067,84.94219446445882,69.58089920994081,73.54557402550878,1,a
78.08826471955079,23.847296989610044,89.47603917932607,85.51017024656696,90.82879779336942,85.46795760604805,92.65908033289956,85.3989142337288,69.581159017463,73.5456943739987,1,a
77.76607287914598,27.375321364764975,89.95638758715212,85.20757492480236,91.25231042325528,85.22405350213607,93.04582720499252,85.23629528731587,69.58120095020213,73.54561333131834,1,a
77.66412859651327,29.333268606482445,90.84675701892549,83.74891539663365,92.05525351222657,83.78227516052202,92.9931694025297,83.75835513599905,69.58297613584784,73.5442442728621,1,a
76.0372969124651,18.90182359187016,90.98039867069073,81.8633917667678,91.50031816410933,81.67695591292457,92.4963580752199,81.6462840865469,69.58218179168628,73.5455619721668,1,a
74.1042631401527,21.495040141842093,90.72926195509127,82.37199104027678,92.24698343768236,82.16825633458173,92.76290559291216,81.97140750980874,69.58249004031215,73.54444718295353,1,a
78.08597475494565,23.68971804936092,89.775914505722,82.30342197049717,90.75821085262181,82.17643779279466,92.43521726008656,82.0656092336705,69.58323756153534,73.54579472623477,1,a
77.97739031968794,32.12960119788862,89.44351894782619,83.00932687665893,90.54074684334623,82.87568559731342,93.26000838722078,82.89088363204206,69.5839364245161,73.54536403485939,1,a
78.08151645381756,32.0119742113196,90.4781503048392,83.61775307794728,91.09070467405633,83.4625498468421,93.05097601112128,83.34673751613202,69.58404913593759,73.54542024300044,1,a
69.55372748953295,2.096004098279803,90.4632340021554,80.91759824290791,91.69057876874305,80.45628073952564,92.27494388712674,80.18167255150833,90.29168300484812,80.13994261128819,1,a
69.0126444743649,2.105373721479301,91.43446297284213,82.34609214500773,91.74714562964135,82.34759284742454,92.63454619063096,82.25627240213709,90.45611146152858,82.11247407746893,1,a
68.61539990707367,5.126471619010354,91.61913889213409,82.57480102033385,91.88471525964758,82.5399652891891,93.57723749915957,82.58761389380558,90.46831680441719,82.68887012781501,1,a
68.46989774537113,5.498670832678178,91.61472281169674,83.24262172252516,91.59721381734919,83.11874813709544,93.65829662483996,83.02391183778286,90.49309005898667,82.93511282092842,1,a
92.75185445511369,12.830867826015673,30.473569818738486,4.068628756992519,18.819801876521705,1.4829314975227383,12.552698134776735,2.1755079259867185,25.935742369922874,4.693140384002034,1,b
85.81318573287484,29.650507771070945,31.786199124681676,4.76513106952163,21.02743087236767,3.385333499572615,13.822382809799937,3.9208912592048537,25.912860169057062,5.875815686209502,1,b
96.15352616430613,27.26877811990731,30.362614825475056,4.744665045407337,16.879354528579622,3.627288311170794,9.814109312186092,4.19086828938484,25.087342178317606,5.951102300565317,1,b
95.48449527441514,23.133594848254912,37.43737849529478,6.27213073073169,27.382016423473704,5.408174683413557,22.07126568501898,6.9530249859916795,26.48681422018958,8.91311360760066,1,b
79.54313410483827,25.93159298715252,30.759054339800908,5.234126807827901,19.480503423703514,3.7341470186880383,10.817671542877633,2.8277400591784607,26.08189074932293,4.203557497989629,1,b
93.76626901688094,23.458350126559925,31.32780674005666,5.586740691720266,18.378247714784287,4.783833880967582,11.68744782548087,5.660704592119797,25.241358267214558,6.978669112172203,1,b
95.20459627731536,17.63122637627469,29.820145121202838,4.109491878451107,16.212878513111207,3.6271982292995926,6.983875151862377,4.204988583432135,24.959930188447753,5.8918212189215176,1,b
94.54482206147102,19.873194590343008,31.40121871288849,7.408454197960198,18.422649118238937,7.676580917474766,9.746501767227178,8.673287484753535,24.96442012674052,9.0420801466617,1,b
95.470098540921,28.359838348111026,35.33404690293315,12.864298165624376,24.26913700757812,13.6283451982957,18.058513784588822,14.548285980130268,25.741399397542995,15.372133904183924,1,b
85.46838056681018,2.753223353513038,72.98259626849473,14.341875998218784,65.2663322427518,9.301619292023222,68.63279360190802,11.16107651419565,74.16589666908553,9.252964442328986,1,b
94.9504967671733,1.0469869562572633,29.015255734503793,2.6300119678590295,17.19982006255906,1.7737629529816836,9.772836369156932,3.1485690104511828,24.163353658548573,3.9497228438994765,1,b
94.56033994546374,9.108391540333686,30.142569738871085,2.7106249828028957,17.753340606084482,2.4724986849718293,8.68224812946778,3.348501244005495,25.3425533138519,4.8006392787019605,1,b
93.44433369848493,9.160722787278363,29.97847692452028,2.8982854192808145,16.064854069141667,2.3854099086343608,8.322150844569803,3.595419799552856,25.34754779109486,4.898865475089254,1,b
95.4729065202933,15.975199570787737,29.742526180493293,3.2563627690569845,16.774220310322445,3.227326753434491,15.774357961452127,1.2482129724235855,27.51179532762739,2.2949625608506286,1,b
95.4158562916502,7.457097538042509,29.498170941290024,5.677703683337148,15.810528606142087,6.444811152479829,12.429596164329666,1.7431876671134452,26.7148737531685,2.9255753335765307,1,b
94.33058869919564,5.950948605044125,30.99495016247408,2.914776578291617,19.474778142554914,2.1322384180102447,11.428508132846515,3.000881129798777,25.673804706675217,4.903801744580722,1,b
95.66960702719906,7.339513299549257,30.87198421908917,3.0924058943923063,18.423358309565817,2.9289304496903408,10.117959221567169,3.7200882724425997,25.536679551746648,5.7719312806489045,1,b
92.25422309179055,7.981749018958128,29.758778094024922,3.6991695206556137,16.83127692710597,3.1268083001132276,7.419448659687253,4.05994433115289,25.240301538896805,5.183936323689128,1,b
90.00566238369412,14.203439332549912,29.671160368721683,4.343616086137018,17.126648773068897,3.347527272449455,8.454466093697746,1.7872467771191112,25.390193781216983,2.5862949855516004,1,b
93.09012987637486,13.640789650102773,30.924043996353667,4.219047321105432,18.93401155012143,4.334426409270708,9.45043782133343,4.028397279181574,25.489454277201094,5.586153072605666,1,b
95.69981610967834,7.869144982018205,30.74937175680309,2.90458453958389,9.429740893303892,2.748355360797215,9.530107449399306,4.379974846265392,25.39736975028647,5.624453586106821,1,b
91.04378218832332,1.0985284798351438,29.41190120404589,3.135596849575479,6.508387929650624,2.8659852588221737,7.662573704431038,4.372921984176141,24.091017071768178,5.24927800668296,1,b
93.5219745805764,22.048545522939857,29.313517980810754,2.3537718255193627,7.924498855764546,2.0326193339297847,10.44918526626677,3.751522220612296,25.71217018392034,4.1974480127286675,1,b
87.19139992092728,23.301133396701914,29.273043724112675,2.4642024352007676,8.178368153154349,2.6863302866721717,14.127802555734846,4.068791848757543,26.087596420712433,3.9232101682724774,1,b
93.54745565199217,38.22901897297382,29.27560478288757,2.710765478611231,8.04510928218269,2.7798454443696037,8.796943601658654,3.9049974529596345,25.356929015849445,4.442470527977061,1,b
63.188675219288804,14.470217460495572,40.25843952794377,47.201830431559095,37.04097899537705,46.72954908963303,41.56192796559421,84.44244924453996,39.21972445007836,83.2235554533969,3,c
54.50169727961109,29.200017502555355,39.88328893842414,47.19228729183366,29.50518148474808,47.59736108963007,36.39783776625031,69.47400223472265,34.7930104061636,66.6532911760563,3,c
65.10032394168346,17.163780232067143,36.16037533664417,46.109959507696395,30.544604749127032,46.399965430810106,37.79214907910791,81.68786834183008,37.39917956745833,79.83855075253922,3,c
71.20315775464297,14.917494695620988,30.87977983860395,33.27884644800546,22.48682148990158,32.64848047719243,33.34505295339892,69.9129465374043,33.39147446488743,70.1559827178421,3,c
67.55075187824069,14.601513804389528,31.2865856829829,32.231950723625324,22.967494867551157,32.12671871472525,28.11499581746235,79.15702700595638,26.548708187773336,77.66673179974245,3,c
61.133443216314625,10.456739855608417,31.308628409556437,32.18025412902121,22.954575184769535,32.111603775791785,32.164269303185314,78.85792279708744,31.80874934151796,77.00426266659788,3,c
55.11562138608908,27.188967488339213,33.24513962138086,32.40838182384426,22.458964596666892,32.739427957704486,37.62926816260903,79.86277655115948,40.341095148540624,77.93570291069764,3,c
58.55205330968698,25.119436442053892,32.573625385503945,31.727425201280177,26.47079633514479,31.852251704250325,36.85117685230778,72.14321199567112,36.175314844613226,69.45852256579398,3,c
44.94327671422036,35.263522810942135,36.599934613307006,31.50428551224064,60.309014257796406,59.38148823112329,61.11296448299608,77.6343090753061,59.833279483629035,76.75524635094636,3,c
55.69427745210427,28.46766427922874,31.94528710988889,68.08330699762918,75.52826435693191,74.029359386195,41.200900240649986,67.51142543841075,44.56451907442856,67.51178789544797,3,c
55.04756337350445,22.33440309430141,24.53601028090644,33.86012669923492,19.46966026664138,42.55179227696901,32.731851625261804,76.43517110718973,37.3380724270561,74.39261924741223,3,c
61.091799875728306,24.943592029807697,23.39490563251589,41.670882117733946,17.632196312318726,39.002949434164144,25.765710648680457,78.78660933015978,30.805871092302453,78.41160740928973,3,c
59.28819358287025,22.78753586983438,23.109949759766355,38.512544486694416,12.922160674456533,38.6051107503373,26.979674871486072,79.71672008025547,32.603418613005026,78.35341805892159,3,c
52.75118147950721,28.27592945471868,15.88637337384564,45.40602654711082,10.767108067173439,46.712270844609925,44.698585494117545,79.58759031563147,45.38180422165067,79.67174394641641,3,c
49.949394938377395,30.78678521303887,15.35814124563104,47.335157727331385,11.819987790533931,50.755855847663945,52.898987931920814,82.78112615511758,52.35002320439434,82.404397030932,3,c
49.18622078574916,40.27882354172708,15.345220490223639,47.3851126000375,52.65541705461475,70.18833622829605,61.011886857652115,83.71688700104104,62.54964414435028,82.92105825677918,3,c
57.098889637291485,20.268701508789917,35.23619031814396,44.37990961751458,28.685494777193945,45.18838782806722,26.231174495379683,61.56041204917644,34.50918570790281,61.43063722243575,3,c
54.23203569931994,26.096573941041342,36.791560647658166,44.95741324424786,30.080681795330694,46.05889700114661,29.74939219827102,69.6154544710937,36.440102731042174,68.57612327194808,3,c
62.458354470099444,26.994027126383145,31.952673012789653,73.29470800995027,15.775262309606898,73.54738568164981,18.14413395396414,74.14193782621678,23.665614601401547,71.50313408992336,3,c
49.83907652842416,40.97396725685299,47.674493345265695,83.87139727581375,42.78135585844357,85.64054846199936,64.11445749957339,73.64238137490024,64.54456889517044,73.67762972612077,3,c
56.89402073645476,39.96603507303445,47.71838819772357,83.84866297923517,42.297135555764754,85.67004028837763,69.5343243800053,71.2507258268383,68.06669516130326,71.18476737378917,3,c
54.90386208047355,42.239326375220074,47.73241108107153,83.84139546743329,42.313162695637246,85.63660935486791,75.2313856252295,77.41177597358082,74.68426216225801,76.96308656303988,3,c
56.99500738543046,40.4820179001814,47.74061068497992,83.83711804251482,42.321141296785136,85.62111801889647,61.922018206289636,78.29849128072343,58.555580339685655,76.16826890597446,3,c
55.67321829401017,40.68760753645381,47.746498623421324,83.83443783165913,42.32575031237993,85.61151867917272,60.46564068953816,80.97030506202974,58.29646923845403,80.019979743159,3,c
53.26918949193549,40.76777010928197,47.75116999692869,83.83150926654348,42.32869478380856,85.60639087555401,65.36256128193305,73.2777378583417,63.32883763168419,71.24371478494814,3,c
85.50101135969115,16.21961377874475,4.340772228418604,6.615569229719724,33.64974343319382,82.8255364398469,34.37062756073963,75.23619670852382,34.797810639885775,74.9354112344523,1,d
85.64102745304825,24.505714368459625,6.669998198422422,6.021267787457864,29.57494879289768,85.72826238990856,31.360356379113483,78.67569377816078,31.839867611700715,78.49544250814897,1,d
79.11839230909125,10.990053028508028,20.29950406059889,7.085012556797682,29.53528635845144,85.52406935261989,32.073105865179194,85.60778273225604,37.58490935885406,85.08325211320427,1,d
82.73113608880577,3.000412967690803,20.921240093931008,6.45501929146777,20.990460321570765,85.22315620027044,20.842453597451833,85.0326016391284,27.34179247835026,85.04529333654104,1,d
84.01187321049736,8.444015744905448,17.127846017973116,8.250327553054138,22.33914522913903,87.23712232699494,21.43991874422533,84.86578523157348,27.584331569908557,84.15661006631981,1,d
82.08216108328132,5.179587145758911,21.658315429488816,7.172297748181694,35.71418196793105,72.67618844652742,37.18476119449805,71.58133986718693,41.25992693664711,71.59376354565944,1,d
81.56281060071461,0.2853084048489976,25.22512707280336,6.563375722411545,32.82324661680404,69.21848078032188,34.37439202884528,68.50567876276209,39.054639081655075,68.68947999856115,1,d
82.3323138196425,0.279527565368559,27.57499273505714,5.189920978402388,35.126457682918186,70.96646329459935,36.49577984858437,69.39997538390513,36.497629166863,69.1989906016716,1,d
71.96968316912583,30.271046646555906,28.696699667566257,4.496916529552408,39.81742706025757,76.93911967712337,42.83077735403853,75.67462408913347,43.905971363285154,75.66108531497413,1,d
67.44890732970012,35.380993672967335,30.619777539278484,5.77857075866828,30.943825189381332,68.97095701528448,32.27040056755152,67.71913706805294,31.86965851952489,68.34889488217097,1,d
79.01632546776443,5.1414114078646795,23.02934267237061,5.5620307651485295,29.360705090646764,72.5620693317585,30.85018452094618,71.93295452354214,36.553757624164696,71.80776343552559,1,d
80.60605409289238,3.33692922488153,22.684183648725586,6.259004412856955,32.85302999983182,76.6949863602093,35.674420983393674,75.88179823129892,40.529570083266094,75.93153203961505,1,d
78.16535743202242,0.7019715262863001,23.300421581537687,5.450798941459524,38.657750119473945,69.06456109603556,44.7583405204398,69.38155664863567,46.74013004868811,69.45859777622752,1,d
81.67464498821401,8.392488930552577,21.209839474910037,5.76520257292707,33.25141371268953,69.53213919153131,37.13841711214956,69.5458849903169,39.8858009562195,69.82620662390963,1,d
86.88143765577459,2.812520903675519,24.65251423667405,4.446926020711264,26.424846943198048,57.067233502621626,29.170806804359867,57.597917378226704,29.358593248703375,57.83731387912605,1,d
65.68625546532604,35.025729398823486,21.06450509352333,8.597945291754906,49.83935653426995,59.08095861462027,55.46448737444628,59.03656260116908,54.814060832428595,58.44244898091609,1,d
61.23956314532552,36.952322483958,22.76000709168584,9.737169764474366,60.41524222188874,57.07335700733623,65.61434893943073,57.385520128133464,68.54223534285373,55.98770405827518,1,d
66.18044243352027,16.746829269033622,26.647726983554726,6.99325560701087,34.45752423353065,59.906549331115976,35.72964939805446,60.60884815765625,46.53479337519848,64.92749496811665,1,d
56.77596463627986,32.54668739684662,28.501971122642047,8.768707432070478,45.88790635693454,86.37061445916474,48.88166847673875,86.60696943675333,80.21429456401178,79.40665018719346,1,d
55.82186137301737,37.84195007526881,31.078587964265388,12.237513972142988,62.59102526051518,84.55786647008787,70.0301408737092,84.77284444757069,72.53846774705194,85.13456945238163,1,d
56.05504032942341,32.93850379600155,28.50755408807076,13.391213926341145,63.58536866035644,74.98770209969001,66.07379817135526,75.3263127999323,74.34677547111889,74.86157846653917,1,d
58.73268005182721,35.25472918856549,28.88738155274934,9.905173718546981,46.33930089535703,71.48032019212219,47.026969239458836,71.56416099787602,54.034339871298336,73.42852567916874,1,d
62.72553000360278,27.124435518941116,27.84206591264258,10.383101555832464,53.847453231153814,75.04228992634907,57.94438228757219,74.81760591308806,61.63444061661556,75.3622815316062,1,d
56.404005983973356,32.977047529268994,27.421916938519594,9.400409766819067,67.8130381215827,57.457374231046956,74.76500253589249,57.32728033559963,72.79117956126245,54.84575269555646,1,d
90.67842240273318,22.440802326646995,28.264127204251064,4.5853340796875655,14.143209698848576,3.781624830091412,19.557834332733275,3.920545413670613,68.55763914734702,47.89596726259001,1,d
57.90863918027229,42.824578425323296,32.27077275632873,87.21569620674519,22.45998115374259,86.82964858271866,19.58150980625866,86.82946042838697,18.425494633963083,84.87061820591411,1,e
59.7471694467624,34.368975846670125,26.620509497595755,85.20218517758201,15.222887951254451,83.71594417735265,14.38056468890765,81.26769521288921,17.018964404764482,80.75177444620992,1,e
63.158134013245764,18.741828226937447,35.84985995683789,86.45044004344635,30.204712375666336,84.92796948195843,4.017738125366657,73.66661637275364,17.132230983395736,73.28043778953007,1,e
65.80449971645828,11.748925897514367,35.38108064712131,83.52181426456272,30.554626513551327,83.06759520381445,5.547062437456859,66.20854645658909,19.59154931681588,65.21448324620174,1,e
65.01621539084147,20.60224242242914,34.321810405746696,74.33705190820233,29.231756599144823,74.16988183662103,2.806868726710468,58.04053763248387,19.24165899653306,57.119938807586436,1,e
59.740685272316554,32.33754401084411,35.251099789450485,84.0337070872144,29.73668783354828,83.12119569595542,4.05904018524466,67.8552322564751,17.114619522909283,67.89879569047943,1,e
63.42902412943863,21.70322965642104,35.43112733395553,85.78587248512845,29.55905874111677,84.22559645404844,4.7295506691751505,70.9678209273065,14.548519905155025,71.09332056606982,1,e
64.57948479272595,18.457349347028362,35.7776373043139,87.40419849068574,30.156669680793076,86.55076004866068,1.9703403107753719,72.1432387590809,16.024174651379067,72.05305129661191,1,e
66.4839000479155,11.377837473140895,36.0684386517877,86.1933159201837,30.25841852997389,84.06269729073719,2.0235877125258988,66.40554475295825,16.876828197620004,66.21190370297094,1,e
66.9381557917387,10.252372967472786,36.11353839224993,83.83651680464652,30.491382033041255,81.88085060316841,1.4573034782870036,61.43433556410474,16.366205948734407,61.44454903140474,1,e
65.54190300829255,36.20338108248846,27.50144379741735,85.77086629616564,14.165642466881485,86.0405383423709,2.474222514528641,86.38691449834886,17.590585405973997,84.1778537723078,1,e
64.15918686879402,34.16224717114432,27.081630446441093,86.2400115943357,14.573865041618316,86.40459513747355,0.8535005778648727,85.98738823668019,17.996033041979704,83.95179360620168,1,e
67.45673011285304,18.755254617983336,27.466175854955242,85.68672872143526,15.403818978543656,83.99232440563675,2.7659221964394427,80.27885008516975,19.02766884531084,79.16874853047027,1,e
