palm_direction,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,thumb_indexpipdistance,thumb_middlepipdistance,thumb_ringpipdistance,thumb_pinkypipdistance,label
1,0.209929,-0.539323,-0.815512,-0.0214345,-0.175285,-0.984284,-0.0888472,-0.175857,-0.980398,-0.0687207,-0.147386,-0.986689,-0.0401147,-0.0967213,-0.994503,82.47247943975009,92.02972537419417,93.65899222632069,94.13196678371274,b
1,0.205564,-0.540085,-0.81612,-0.0124019,-0.174897,-0.984509,-0.0894962,-0.181277,-0.979351,-0.0621675,-0.14461,-0.987534,-0.0364497,-0.0918721,-0.995103,82.49674603431339,91.94154330557085,93.78288784495815,94.16775554748027,b
1,0.235391,-0.527752,-0.81613,-0.0113588,-0.173678,-0.984737,-0.0740672,-0.176626,-0.981487,-0.0658979,-0.160842,-0.984778,-0.0419518,-0.112881,-0.992722,82.42690614313993,92.18065363382925,93.70321724620771,94.30591926247259,b
1,0.245607,-0.523969,-0.815557,-0.0207241,-0.15538,-0.987637,-0.0744433,-0.184626,-0.979985,-0.0801804,-0.184296,-0.979595,-0.0554504,-0.132604,-0.989617,83.0498158218909,93.13681275653629,94.81521809213962,95.9293306267692,b
1,0.259892,-0.528915,-0.807902,-0.0034015,-0.176666,-0.984265,-0.0584068,-0.206147,-0.976776,-0.0640015,-0.201118,-0.977474,-0.0339223,-0.13709,-0.989978,82.38940439267661,92.14443962366042,93.71190373159645,94.88124022297559,b
1,0.265602,-0.520143,-0.811731,0.00588964,-0.170097,-0.98541,-0.0586434,-0.192251,-0.979592,-0.063722,-0.177711,-0.982018,-0.0282528,-0.117104,-0.992718,82.4201363496203,92.12794502779056,93.78162879828864,95.04287365315719,b
1,0.252334,-0.521025,-0.815389,0.00498777,-0.191145,-0.981549,-0.0640347,-0.221875,-0.97297,-0.0595573,-0.162957,-0.984834,-0.0258297,-0.104371,-0.994203,81.98630013819931,91.3315639864992,93.41223704686661,94.38513571913747,b
1,0.284065,-0.508483,-0.812867,0.00936419,-0.192421,-0.981268,-0.0584932,-0.215313,-0.974792,-0.0641511,-0.19771,-0.978159,-0.0294823,-0.138962,-0.989859,82.12851132214927,91.67711275166829,93.43346105742845,94.90263389074089,b
1,0.280841,-0.495928,-0.821696,0.0118043,-0.220214,-0.97538,-0.0617296,-0.247244,-0.966985,-0.060039,-0.199512,-0.978054,-0.0250245,-0.139052,-0.989969,81.3448295363018,90.6279377403155,92.67147934699219,94.14139910926542,b
1,0.267091,-0.484077,-0.833266,0.0134219,-0.212025,-0.977172,-0.0583893,-0.232249,-0.970902,-0.057777,-0.194161,-0.979267,-0.0223703,-0.134003,-0.990728,81.27545750681689,90.52010041543315,92.28924816066062,93.67563563563367,b
1,0.280215,-0.466454,-0.838987,0.00614312,-0.242083,-0.970236,-0.0616632,-0.234082,-0.970259,-0.0651189,-0.197039,-0.978231,-0.0398889,-0.144166,-0.988749,80.55304815120282,90.37951938625751,92.37997085737794,93.83743057762184,b
1,0.284671,-0.47208,-0.834328,-0.00120518,-0.243537,-0.969891,-0.0777142,-0.269536,-0.959849,-0.0736286,-0.215463,-0.973732,-0.0499008,-0.155617,-0.986556,80.79215404833565,90.20121751030636,92.69572126522345,94.32650406349215,b
1,0.302746,-0.447783,-0.84133,-0.018394,-0.248084,-0.968564,-0.0864832,-0.26826,-0.959457,-0.0820676,-0.226464,-0.970556,-0.0629914,-0.160733,-0.984986,79.902060822547,89.29609343430484,91.71687632753309,93.54974003106582,b
1,0.297648,-0.460188,-0.83644,-0.0236004,-0.225839,-0.973879,-0.0812332,-0.261019,-0.96191,-0.080363,-0.219936,-0.972199,-0.0607379,-0.160523,-0.985162,80.58336152786133,90.09233514329397,92.69839637383163,94.52587911826052,b
1,0.307583,-0.446992,-0.839994,-0.0102825,-0.256665,-0.966446,-0.0803591,-0.277435,-0.957378,-0.075595,-0.2291,-0.970463,-0.0508459,-0.167966,-0.984481,79.58282649818364,88.62675698974887,90.95257052029922,92.73106298910845,b
1,0.312045,-0.415941,-0.854178,-0.0184197,-0.275938,-0.960999,-0.0848667,-0.291758,-0.95272,-0.0802861,-0.233398,-0.969061,-0.0521242,-0.171518,-0.983801,78.50360924021264,87.61173151081138,90.1664618689233,92.26891958812567,b
1,0.304943,-0.42699,-0.851287,-0.0137462,-0.223788,-0.974541,-0.0901063,-0.242267,-0.966016,-0.0863441,-0.223581,-0.970853,-0.0580696,-0.167454,-0.984168,79.83100579912544,88.82521322764669,90.66993547394858,92.60424789182188,b
1,0.321948,-0.442613,-0.836925,-0.0184531,-0.249203,-0.968275,-0.0903043,-0.285935,-0.953984,-0.0783672,-0.218141,-0.972766,-0.0503556,-0.15228,-0.987054,79.33899268959746,88.20086123224705,91.03527994860015,93.01106455497647,b
1,0.290161,-0.425296,-0.85728,-0.0106228,-0.273517,-0.961809,-0.0864014,-0.282647,-0.955325,-0.078916,-0.229587,-0.970083,-0.0444439,-0.173014,-0.983916,78.68536768840825,87.58047719086714,89.8787002180717,91.91849860849557,b
1,0.262219,-0.44083,-0.858435,-0.00585844,-0.274025,-0.961705,-0.0816561,-0.285544,-0.954881,-0.0707218,-0.214735,-0.974108,-0.0349131,-0.14938,-0.988163,79.04753571130475,87.94331318953421,90.54289355057082,92.33775923689073,b
3,-0.667119,0.373465,-0.644575,-0.882666,-0.448179,0.141548,-0.907568,-0.328727,0.261266,-0.933372,-0.224034,0.280403,-0.97883,-0.0401844,0.200692,69.91876639429502,77.1394660212916,86.40672576582219,92.38196532654466,c
3,-0.609679,0.280704,-0.74128,-0.884443,-0.466398,0.015277,-0.922018,-0.355091,0.154248,-0.946783,-0.263248,0.18521,-0.993968,-0.069942,0.0844773,66.43301755851529,72.55776195831842,81.27399416837099,89.26300886795381,c
3,-0.635056,0.33194,-0.697509,-0.888432,-0.457452,-0.0377721,-0.935026,-0.342671,0.0911193,-0.951328,-0.273822,0.141409,-0.996617,-0.0736707,0.0364236,60.52988862058148,67.84025564368105,76.18884814893121,85.99542043412777,c
3,-0.650067,0.449648,-0.61256,-0.919824,-0.390394,-0.0389502,-0.910559,-0.363308,0.197204,-0.91974,-0.291125,0.263297,-0.964542,-0.0805042,0.251353,73.83964800430728,74.89029653893753,81.94164116253714,90.39349584525482,c
3,-0.666463,0.33773,-0.664654,-0.857658,-0.508648,0.0754984,-0.923384,-0.357301,0.140347,-0.953149,-0.264998,0.145885,-0.99661,-0.0692374,0.0444304,65.038550107148,70.41952281753974,81.03742773465852,89.89228793447246,c
3,-0.734228,0.355854,-0.578167,-0.944738,-0.321531,0.0639329,-0.967509,-0.190923,0.165756,-0.980888,-0.125186,0.148955,-0.987605,0.0396777,0.151861,76.41896457028778,86.00952824982184,95.3348658651435,100.37179253451153,c
3,-0.690494,0.517779,-0.505097,-0.975736,-0.215462,-0.0389204,-0.98199,-0.131069,0.136078,-0.992298,-0.0628803,0.106729,-0.983892,0.0954508,0.151146,79.4698781792504,87.17337543317282,97.61152067063806,101.95002961785661,c
3,-0.738609,0.209147,-0.640869,-0.942044,-0.330987,-0.0547768,-0.984053,-0.174925,0.0322478,-0.984734,-0.17163,0.0290029,-0.999026,-0.0285006,0.0336835,74.69583659566041,83.96428232226845,94.56770969882956,100.40951722964364,c
3,-0.726796,0.250367,-0.639597,-0.953237,-0.254249,-0.163391,-0.990004,-0.140976,-0.00427743,-0.988125,-0.151505,0.0255939,-0.999791,-0.0204251,-0.00017196,75.70451229234887,82.7074237454317,92.0809436895524,99.39236386647819,c
3,-0.734014,0.269602,-0.623329,-0.964507,-0.245883,-0.0962678,-0.983325,-0.161486,0.0836276,-0.991225,-0.118443,0.0586796,-0.999289,0.0129611,0.0354015,76.01457298777913,82.9616641471011,91.877113522368,98.58193845356713,c
3,-0.738467,0.284069,-0.611532,-0.960849,-0.276815,-0.0119131,-0.973997,-0.172915,0.146393,-0.98695,-0.116551,0.111107,-0.994047,0.0353219,0.103065,76.86354165043659,84.3832402864935,94.34928709516315,99.56769132549022,c
3,-0.7326,0.300757,-0.610608,-0.967451,-0.250556,-0.0355075,-0.975168,-0.154096,0.159067,-0.987601,-0.108433,0.113519,-0.990994,0.0577598,0.120808,78.23047506584122,82.81213945949219,94.99763754685358,98.47349366625967,c
3,-0.728633,0.336346,-0.596628,-0.96395,-0.265367,-0.0195057,-0.98123,-0.13866,0.13402,-0.987606,-0.107619,0.114248,-0.993101,0.0672552,0.0960631,77.88198682883997,83.38446559886562,94.89409769596453,98.28407807986429,c
3,-0.721197,0.343433,-0.601605,-0.969002,-0.24622,-0.0202551,-0.975859,-0.1499,0.158839,-0.987602,-0.0969918,0.123427,-0.988161,0.0634647,0.139676,77.90474701179076,83.22328994960559,94.83127453832687,98.88903256331858,c
3,-0.755359,0.246438,-0.607207,-0.951823,-0.306359,0.0133082,-0.972699,-0.169441,0.158575,-0.978781,-0.147776,0.141953,-0.988299,0.0186214,0.151385,78.8274806671131,84.87580560008304,96.75592345520276,99.46811273158916,c
3,-0.760837,0.243419,-0.60156,-0.953644,-0.300596,0.0143005,-0.967648,-0.178385,0.178426,-0.979106,-0.145108,0.142458,-0.987795,0.00217178,0.155747,78.70338772432179,84.48670468803412,95.86555960671484,100.51660634641048,c
3,-0.756383,0.275372,-0.593343,-0.962121,-0.271884,-0.02008,-0.9757,-0.155327,0.154543,-0.981496,-0.131406,0.139279,-0.991356,0.0163267,0.130179,79.27688028075279,84.63308129397988,95.0841070614642,100.11058507633871,c
3,-0.751269,0.330878,-0.571065,-0.955758,-0.293987,0.00992114,-0.974745,-0.158898,0.15692,-0.982376,-0.132758,0.131577,-0.991169,0.0259559,0.130041,77.91258529775276,84.0985001435513,94.8582733294914,98.8236818423909,c
3,-0.759663,0.32021,-0.566019,-0.955237,-0.293724,0.0353442,-0.975007,-0.143726,0.169424,-0.978846,-0.128048,0.159574,-0.987374,0.0280079,0.155909,78.85082024887821,84.95135681230818,95.85143312286155,99.74423080316777,c
3,-0.750778,0.276445,-0.599926,-0.953979,-0.299791,0.00703584,-0.970482,-0.173197,0.167831,-0.980333,-0.144815,0.134073,-0.991242,0.0113023,0.131576,78.04823790497068,83.42915370731565,94.67350609553922,98.80175864971685,c
3,-0.72938,0.305923,-0.611896,-0.959372,-0.281771,0.0145118,-0.972923,-0.158345,0.16837,-0.984191,-0.111937,0.137255,-0.992112,0.0552785,0.11251,78.14208256949756,83.41646698026378,94.72859483811779,98.94180327110564,c
3,-0.720162,0.308313,-0.621538,-0.962485,-0.270389,-0.0226432,-0.983958,-0.133106,0.11878,-0.989626,-0.104755,0.098319,-0.994999,0.0790048,0.0611225,77.86785684328288,83.31423427341096,94.72061908454431,97.93024411839589,c
3,-0.706416,0.254542,-0.660443,-0.949422,-0.309206,-0.0546747,-0.975128,-0.203767,0.0872022,-0.985967,-0.147058,0.0790071,-0.998931,0.044344,0.013027,76.09431484578924,84.15909769417742,92.81071562286384,96.69662151356737,c
3,-0.697076,0.250267,-0.671901,-0.947679,-0.308041,-0.083762,-0.97375,-0.215655,0.0728236,-0.98472,-0.158858,0.0713507,-0.99904,0.0429523,-0.00861841,76.39314291287145,84.60519206363782,92.73762496331595,96.14903850648639,c
3,-0.713247,0.241832,-0.657873,-0.947463,-0.311124,-0.0742629,-0.97511,-0.213949,0.0581902,-0.983936,-0.164586,0.0691423,-0.997675,0.0511877,-0.0449964,76.12271272839402,84.96764382989622,92.74713382841759,96.24183210469138,c
1,0.14992,-0.517526,-0.842432,-0.312858,0.14552,-0.938586,-0.00025539,-0.952381,0.304912,-0.115395,-0.961252,0.250358,-0.298488,-0.932291,0.2043,83.7285598319355,61.43139592938207,69.36844289588747,76.67847993902852,d
1,0.10068,-0.500619,-0.859793,-0.257228,0.127798,-0.957863,-0.0362908,-0.985419,0.166229,-0.135639,-0.985497,0.101969,-0.327044,-0.941863,0.0770526,83.38866573347963,60.40738711365441,67.04754235950784,75.0364535951027,d
1,0.12003,-0.521576,-0.84472,-0.225244,0.111669,-0.967882,-0.0437386,-0.983967,0.172905,-0.137168,-0.981351,0.134668,-0.304891,-0.949681,0.0717496,83.78858012342732,62.71397500517409,69.64551223223216,76.97547615741003,d
1,0.120755,-0.533123,-0.837376,-0.164407,0.0324734,-0.985858,-0.131499,-0.982945,0.128559,-0.220795,-0.975089,0.0212436,-0.36602,-0.929093,-0.053057,83.85655309825225,63.440471616468926,71.13423384137907,76.90061294560661,d
1,0.162433,-0.507659,-0.846107,-0.190437,0.0700255,-0.979199,-0.0391286,-0.972605,0.229148,-0.141533,-0.972975,0.18245,-0.31108,-0.947848,0.0693787,83.69154320180745,62.972108861673036,69.14084615753556,76.5085743665375,d
1,0.171988,-0.537188,-0.825741,-0.200126,0.0920919,-0.975433,0.0278431,-0.940466,0.338747,-0.0838875,-0.948032,0.306918,-0.268068,-0.933617,0.237694,84.06260770645888,64.04021660594536,70.45914719786211,77.59146436825381,d
1,0.154672,-0.530039,-0.833748,-0.204215,0.115439,-0.972096,0.0384071,-0.944502,0.326252,-0.078955,-0.952943,0.292686,-0.274055,-0.930795,0.241896,84.96069992231702,65.62864857095566,73.06930092220672,80.2051696201685,d
1,0.148113,-0.532455,-0.833399,-0.207315,0.109247,-0.972155,0.0275696,-0.943314,0.330756,-0.0894275,-0.951684,0.293769,-0.303742,-0.922028,0.240009,84.49441684419153,64.69202614387649,72.07868123058302,79.9930810440503,d
1,0.133982,-0.5393,-0.831387,-0.210013,0.100919,-0.972476,-0.00494118,-0.974285,0.225267,-0.101365,-0.9728,0.208289,-0.297086,-0.939397,0.171091,84.49462688390308,67.86432272275985,74.24063050405755,81.47502390855739,d
1,0.157336,-0.542123,-0.825438,-0.22132,0.127972,-0.966768,-0.0285169,-0.978181,0.205786,-0.115552,-0.967143,0.226455,-0.304593,-0.936304,0.174809,84.28507292332374,68.67211638978078,73.46230275195572,80.59731890708275,d
1,0.178616,-0.544011,-0.819847,-0.216694,0.139288,-0.966252,-0.059362,-0.977138,0.20415,-0.1555,-0.967461,0.199597,-0.338441,-0.92291,0.183564,84.215551659833,67.88513217360706,74.1827484369513,79.75752246653603,d
1,0.159827,-0.542069,-0.824995,-0.207473,0.127726,-0.969866,-0.0327533,-0.965737,0.257449,-0.143862,-0.960181,0.239492,-0.345269,-0.920572,0.182581,84.43266140943327,67.26653311411924,74.33925777413975,81.42307354951666,d
1,0.165724,-0.547372,-0.820317,-0.213059,0.165165,-0.962978,0.000975682,-0.946343,0.323161,-0.111816,-0.957306,0.266574,-0.311073,-0.919723,0.239466,84.89492242490125,66.21604221064938,74.38884788683046,80.73996728176202,d
1,0.160226,-0.539272,-0.826748,-0.216598,0.148978,-0.964827,-0.0134188,-0.951105,0.308577,-0.136742,-0.956293,0.258468,-0.334138,-0.916845,0.218513,84.83692634649135,66.15127147115163,74.67766669573977,81.00040354417995,d
1,0.135588,-0.532265,-0.835649,-0.214485,0.138642,-0.966837,-0.0179629,-0.965855,0.258462,-0.13465,-0.95864,0.250758,-0.341482,-0.918292,0.200324,84.87018137779606,67.84957393086563,75.27690072425936,82.2865829437582,d
1,0.0898607,-0.541004,-0.836205,-0.206247,0.136655,-0.968911,-0.0587345,-0.981624,0.181563,-0.150323,-0.969342,0.194368,-0.34547,-0.926536,0.148935,84.43445041361969,70.41513090276052,75.66319001271359,82.24182467929562,d
1,0.118696,-0.532776,-0.837891,-0.209376,0.117096,-0.970799,-0.0445316,-0.966669,0.252128,-0.144,-0.958336,0.246688,-0.359771,-0.912552,0.194455,84.27192005407258,70.68581250904667,76.51864380848632,83.18228085548029,d
1,0.106259,-0.554252,-0.825539,-0.199401,0.117687,-0.972825,-0.0765192,-0.951465,0.298093,-0.179665,-0.949168,0.258459,-0.384818,-0.898785,0.210001,83.97680010395727,70.9832252332169,77.31098178299122,83.28589147640794,d
1,0.113399,-0.549918,-0.827485,-0.210194,0.134179,-0.968408,-0.0729097,-0.945683,0.316808,-0.177767,-0.919586,0.350372,-0.396275,-0.871073,0.290168,84.09834243961053,71.5367579023459,75.62911505551284,82.07163880641107,d
1,0.112287,-0.536249,-0.836558,-0.237425,0.14881,-0.95994,-0.0155705,-0.921639,0.387736,-0.132254,-0.906385,0.401218,-0.367413,-0.859837,0.354525,84.7398793381841,71.67403764188258,77.15027388739459,83.79268751114265,d
1,0.10816,-0.543552,-0.832378,-0.219445,0.133215,-0.966487,-0.023603,-0.907529,0.419325,-0.14535,-0.878698,0.454711,-0.395921,-0.831519,0.389643,84.4205553986113,70.75931207006538,75.2319102532961,82.48268454809167,d
1,0.119181,-0.541774,-0.832032,-0.219285,0.134223,-0.966384,-0.0388949,-0.927585,0.371581,-0.154355,-0.910941,0.382571,-0.391574,-0.858908,0.33007,84.4871297193247,71.25929403777518,76.705875604741,83.51543758635286,d
1,0.106436,-0.546681,-0.830549,-0.20238,0.11594,-0.97242,-0.0621406,-0.935686,0.347318,-0.172338,-0.928299,0.329486,-0.42397,-0.861071,0.280724,83.84297261082767,72.61922910010063,78.14188625186878,84.83722999632886,d
1,0.108924,-0.554596,-0.82496,-0.197347,0.124406,-0.972408,-0.0804579,-0.927076,0.366136,-0.191806,-0.912063,0.362424,-0.440129,-0.847074,0.297912,83.85413115649105,72.4883682222079,77.52672475088833,84.31437552784223,d
1,0.0919471,-0.558039,-0.824705,-0.207656,0.11755,-0.971113,-0.0661679,-0.919212,0.388163,-0.179087,-0.905158,0.385508,-0.433261,-0.836949,0.334365,83.85833948540838,73.2581049338406,78.13300308256429,84.58658117036059,d
1,0.0540034,-0.658439,-0.750694,-0.0791329,-0.106864,-0.99112,-0.0971859,-0.839985,0.533836,-0.196562,-0.853765,0.482129,-0.403348,-0.843557,0.354573,95.04827511075622,71.10511874358977,75.96370828395622,84.66108223109366,f
1,-0.0516473,-0.639405,-0.767133,-0.131377,-0.0755479,-0.98845,-0.0729218,-0.858829,0.507046,-0.178667,-0.863896,0.470917,-0.387234,-0.847542,0.362936,95.04622719019413,72.57704502494184,76.73930804489966,83.90636910419852,f
1,-0.051951,-0.640102,-0.766531,-0.132143,-0.0761718,-0.9883,-0.0727032,-0.858461,0.5077,-0.178679,-0.863042,0.472474,-0.387077,-0.847298,0.363673,95.05618127928345,72.60208960994663,76.74269420381329,83.94126041333904,f
1,-0.0511709,-0.640073,-0.766608,-0.133623,-0.078249,-0.987938,-0.0716738,-0.857807,0.508949,-0.178077,-0.862128,0.474367,-0.386623,-0.846275,0.366525,95.06527326553055,72.65378089315948,76.84151760038318,84.03180161676889,f
1,-0.031974,-0.633545,-0.773045,-0.124024,-0.0663177,-0.990061,-0.10477,-0.884188,0.455232,-0.197983,-0.899712,0.389001,-0.389474,-0.87721,0.280738,94.7902996138318,73.63206373912388,77.7685761945016,83.97598084125008,f
1,0.0132501,-0.632364,-0.774558,-0.131581,-0.0999012,-0.986259,-0.0924072,-0.874604,0.475951,-0.195483,-0.887052,0.41824,-0.390594,-0.876963,0.279951,94.62482393056274,72.390423282473,76.67357069818779,83.97311169279128,f
1,-0.0108361,-0.634899,-0.772519,-0.133231,-0.0928099,-0.98673,-0.0174482,-0.874164,0.485318,-0.12136,-0.881596,0.456136,-0.342807,-0.868259,0.358622,94.73436514407008,74.60888437887006,78.99512924642886,86.55492920250123,f
1,-0.0445308,-0.641185,-0.766094,-0.125289,-0.0973671,-0.987331,-0.0431164,-0.879736,0.473504,-0.141226,-0.883814,0.446013,-0.351804,-0.876534,0.328515,94.83351033094789,75.05999740572604,78.93583814751067,86.63205904536726,f
1,-0.0446795,-0.631697,-0.773927,-0.117421,-0.0861901,-0.989335,-0.0330531,-0.858284,0.512109,-0.134248,-0.869941,0.474532,-0.353812,-0.86074,0.365983,94.60858026548121,75.5652532488974,79.7781369743616,86.9859803784495,f
1,-0.00620805,-0.644384,-0.764677,-0.104804,-0.103124,-0.989132,-0.0476202,-0.826772,0.560518,-0.15967,-0.838783,0.520528,-0.393599,-0.824863,0.405809,94.69768210848667,75.00546594858004,79.75412038634745,87.2451610858161,f
1,0.0254455,-0.642816,-0.765598,-0.0964016,-0.0774323,-0.992326,-0.0565189,-0.843781,0.533703,-0.154074,-0.863283,0.480628,-0.372449,-0.855861,0.358865,94.51173306743455,75.44029160232681,79.74235033011004,87.07160693159395,f
1,0.0185655,-0.650408,-0.759358,-0.103924,-0.0888504,-0.990609,-0.0843765,-0.833485,0.546062,-0.185373,-0.84819,0.496197,-0.408496,-0.838181,0.361364,94.60056727150211,74.19914875962189,78.20628129504688,85.8243819088725,f
1,0.048557,-0.636444,-0.769793,-0.0984547,-0.0842796,-0.991566,-0.0790351,-0.827217,0.556296,-0.183739,-0.844926,0.502335,-0.402967,-0.838448,0.36691,94.26821414156524,73.78531214470871,78.33266561084207,85.9048569750279,f
1,0.0296494,-0.645131,-0.763496,-0.102167,-0.111722,-0.988474,-0.0760092,-0.810626,0.58061,-0.194536,-0.820668,0.53727,-0.415145,-0.815882,0.402481,94.39144334894397,74.55687813180552,79.24866681269093,86.82433973298559,f
1,0.0279744,-0.643326,-0.765081,-0.0996284,-0.10303,-0.989676,-0.0657674,-0.780956,0.621114,-0.179692,-0.806079,0.563868,-0.409571,-0.795273,0.446981,94.45156209766995,75.05934119976341,80.37325693693145,87.5054998265252,f
1,0.0586985,-0.651623,-0.756269,-0.0981236,-0.0937154,-0.990752,-0.0819795,-0.745863,0.661035,-0.210021,-0.742282,0.636324,-0.463894,-0.738696,0.48901,94.82122978326109,73.3251532098563,77.09584195428441,85.30211257372234,f
1,0.0604319,-0.655698,-0.752601,-0.0834557,-0.102395,-0.991237,-0.0883312,-0.745846,0.660235,-0.208012,-0.769156,0.60426,-0.45637,-0.761207,0.460749,94.7629512451992,74.07418281810472,78.93066561767994,86.91098922322769,f
1,0.0237184,-0.643846,-0.764787,-0.0911501,-0.0575494,-0.994173,-0.0424696,-0.742783,0.668184,-0.153318,-0.75516,0.63736,-0.408605,-0.758556,0.507577,94.81266475529523,74.8052620868238,79.15235429612943,87.41885020205882,f
1,0.0275782,-0.644844,-0.763817,-0.0779925,-0.0736569,-0.994229,-0.0521265,-0.67344,0.737402,-0.176502,-0.68628,0.705597,-0.456581,-0.679803,0.573935,94.77130593845376,74.75634756927937,79.34373155914713,87.664328458045,f
1,0.0468518,-0.644148,-0.763464,-0.0674541,-0.108747,-0.991778,-0.0775298,-0.636119,0.767686,-0.225722,-0.646843,0.728453,-0.498254,-0.642088,0.582638,94.37458103939005,73.39070563461084,78.20885861628528,86.20029612851744,f
1,0.0422209,-0.648288,-0.760224,-0.0951231,-0.0839856,-0.991916,-0.0516865,-0.609257,0.791286,-0.181976,-0.616141,0.766325,-0.477903,-0.605439,0.636437,94.82706652417338,73.91441560674345,78.25194215640911,86.48327867200688,f
1,0.0475078,-0.651355,-0.757284,-0.0731352,-0.0664629,-0.995105,-0.0619559,-0.609017,0.790733,-0.187002,-0.628768,0.754772,-0.481229,-0.624295,0.615366,94.99434400620913,74.24784100060823,78.58706526808339,86.84801742031881,f
1,-0.0290999,-0.642082,-0.766083,-0.0905784,-0.08704,-0.992078,-0.0578971,-0.634726,0.770565,-0.1884,-0.652032,0.734411,-0.46269,-0.643471,0.609806,94.54035953163073,75.80833103503927,80.25542080912666,87.80446921501206,f
1,-0.00594371,-0.655718,-0.754983,-0.0836971,-0.0682423,-0.994152,-0.0443725,-0.598748,0.799707,-0.167437,-0.598337,0.783554,-0.456974,-0.61208,0.645393,94.81930858010936,75.0535730650853,78.82598414114474,87.37815139472796,f
1,-0.0177037,-0.64137,-0.767028,-0.0985707,-0.0627471,-0.99315,-0.00594474,-0.607096,0.794606,-0.13764,-0.613138,0.777893,-0.428862,-0.618026,0.658879,94.85803134605946,75.24724745467836,79.49336691932226,87.77970832652612,f
4,0.694825,-0.0549409,-0.717077,0.868807,-0.430358,-0.24488,-0.103835,-0.639488,0.761756,-0.246052,-0.69615,0.674414,-0.21693,-0.801477,0.557294,57.36964291583137,52.124042953420265,54.604056257571195,63.26206096745505,g
4,0.713792,-0.107578,-0.692046,0.893977,-0.402872,-0.196213,-0.141034,-0.594243,0.791824,-0.276591,-0.658031,0.700352,-0.233633,-0.758533,0.608312,57.153520832928564,52.118885527536946,54.672853564086076,63.055216501174584,g
4,0.723065,-0.138351,-0.676783,0.879274,-0.442866,-0.175347,-0.170608,-0.57497,0.800189,-0.307761,-0.634835,0.708708,-0.260735,-0.739675,0.620401,56.97006129336707,51.83520885134447,54.18497964353221,62.553385294642524,g
4,0.715784,-0.154599,-0.680994,0.870232,-0.473038,-0.137591,-0.17699,-0.568036,0.803747,-0.314333,-0.627471,0.712373,-0.269753,-0.733556,0.623802,56.04042907134099,51.83015621092031,54.198709409449975,62.55496422347312,g
4,0.727384,-0.143746,-0.671006,0.858625,-0.491292,-0.14627,-0.180695,-0.572314,0.799879,-0.319707,-0.628526,0.709044,-0.275417,-0.736712,0.617576,56.02717207507443,51.60874680718764,53.78704683071939,62.16229685878733,g
4,0.740653,-0.138465,-0.657465,0.860516,-0.484921,-0.156091,-0.191553,-0.574822,0.795542,-0.329983,-0.629852,0.703134,-0.29225,-0.737271,0.609115,56.481228316052054,51.36682402846121,53.301626332129885,61.451526500893365,g
4,0.732109,-0.150228,-0.664415,0.854627,-0.497537,-0.148554,-0.149511,-0.604476,0.782468,-0.332775,-0.62563,0.705584,-0.315307,-0.738276,0.596263,56.26618782355972,53.14753100572217,53.85662902551644,62.13886680770819,g
4,0.725812,-0.134401,-0.674636,0.851435,-0.507485,-0.132355,0.342845,-0.819827,0.458629,-0.31855,-0.639358,0.699819,-0.294738,-0.741848,0.602321,54.372456007614744,70.9975272765186,53.32707440296721,61.26175369722941,g
4,0.731342,-0.154436,-0.664295,0.846421,-0.501588,-0.178833,0.330131,-0.83262,0.444699,-0.342034,-0.624355,0.702277,-0.324159,-0.733215,0.59776,56.81645245293744,65.45386732026535,53.21135752221419,61.27353195327409,g
4,0.729795,-0.159317,-0.664844,0.838278,-0.516512,-0.174657,0.318233,-0.835271,0.448386,-0.345898,-0.62073,0.703597,-0.361176,-0.740453,0.566817,56.568435769096524,65.38161502482482,53.22563468473062,61.450090322931175,g
4,0.726533,-0.150418,-0.670465,0.839154,-0.511914,-0.183753,0.310632,-0.843916,0.437393,-0.349918,-0.636363,0.687459,-0.369511,-0.753494,0.54379,56.76923346643057,65.8059344214342,53.70850255790139,62.04982390529486,g
4,0.718483,-0.149078,-0.67938,0.840845,-0.505646,-0.193136,0.324293,-0.836695,0.441335,-0.333241,-0.632311,0.69938,-0.354849,-0.753846,0.55299,56.68941657438714,65.72077718913859,53.45221020336202,61.83086433513929,g
4,0.730642,-0.138065,-0.668655,0.847332,-0.49617,-0.189326,0.302373,-0.83245,0.464325,-0.336149,-0.639084,0.691792,-0.359734,-0.760231,0.540962,56.51603493460949,64.99425650190639,53.35970798364623,61.69026075532507,g
4,0.740952,-0.134781,-0.657893,0.837349,-0.511873,-0.19192,0.292635,-0.835091,0.465819,-0.337347,-0.631747,0.697921,-0.386733,-0.763254,0.517572,56.332890662681244,64.76588933759577,52.96240268962125,61.41941137057242,g
4,0.713549,-0.14816,-0.68476,0.834007,-0.518737,-0.188004,0.301322,-0.832707,0.464548,-0.32586,-0.631455,0.703619,-0.378336,-0.762849,0.524331,55.80713479991963,64.871668726451,53.328837393894126,61.84655123436068,g
4,0.69876,-0.141369,-0.701248,0.840908,-0.497803,-0.212285,0.285265,-0.823265,0.490773,-0.307264,-0.638825,0.705331,-0.338044,-0.767273,0.544994,56.15018517727345,63.90646723165504,53.52618317106217,62.11998921081763,g
